Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;PS04;MGP11;qValue;fold;log2(fold)
;1406113;1405031;;-;-;SCO1330;fatty acid CoA ligase;2;1;1;2;1
;1484800;1485507;;+;-;SCO1398;hypothetical protein;2;1;1;2;1
;1565927;1564452;;-;-;SCO1467;hypothetical protein;2;1;1;2;1
;1807900;1808241;;+;-;SCO1688;hypothetical protein;2;1;1;2;1
;2026183;2025584;;-;-;SCO1891;hypothetical protein;2;1;1;2;1
;2385265;2386155;;+;-;SCO2221;hypothetical protein;2;1;1;2;1
;2950351;2951667;;+;-;SCO2708;hypothetical protein;2;1;1;2;1
;3540671;3539337;;-;-;SCO3227;aminotransferase;2;1;1;2;1
;4225790;4226674;;+;-;SCO3842;dioxygenase;2;1;1;2;1
;4408838;4408407;;-;-;SCO4012;hypothetical protein;2;1;1;2;1
;5277146;5277619;;+;-;SCO4845;hypothetical protein;2;1;1;2;1
;5406039;5405887;;-;-;SCO4970;hypothetical protein;2;1;1;2;1
;5789487;5788216;;-;-;SCO5318;polyketide beta-ketoacyl synthase alpha;2;1;1;2;1
;6324283;6323081;;-;-;SCO5786;hydrolase;2;1;1;2;1
;6746637;6747161;;+;-;SCO6146;hypothetical protein;2;1;1;2;1
;7213486;7214526;;+;-;SCO6523;hypothetical protein;2;1;1;2;1
;7900149;7898419;;-;-;SCO7109;oxidoreductase;2;1;1;2;1
;8354735;8355298;;+;-;SCO7535;lipoprotein;2;1;1;2;1
;8498017;8498415;;+;-;SCO7674;metal-binding protein;2;1;1;2;1
;8574302;8573919;;-;-;SCO7738;hypothetical protein;2;1;1;2;1
;46064;46201;;+;-;SCO0060;hypothetical protein;3;1;1;3;1,584962501
;174943;176514;;+;-;SCO0186;phytoene dehydrogenase;3;1;1;3;1,584962501
;225476;226237;;+;-;SCO0237;oxidoreductase;3;1;1;3;1,584962501
;2110338;2109895;;-;-;SCO1970;dioxygenase;3;1;1;3;1,584962501
;3276479;3276748;;+;-;SCO3004;hypothetical protein;3;1;1;3;1,584962501
;4434929;4435393;;+;-;SCO4040;hypothetical protein;3;1;1;3;1,584962501
;5267682;5269070;;+;-;SCO4836;GntR family transcriptional regulator;3;1;1;3;1,584962501
;6717615;6716656;;-;-;SCO6113;peptide ABC transporter integral membrane protein;3;1;1;3;1,584962501
;6765518;6765129;;-;-;SCO6161;hypothetical protein;3;1;1;3;1,584962501
;7257542;7255596;;-;-;SCO6557;neuramidase;3;1;1;3;1,584962501
;7274581;7275579;;+;-;SCO6571;DNA-binding protein;3;1;1;3;1,584962501
;7357356;7356766;;-;-;SCO6628;hypothetical protein;3;1;1;3;1,584962501
;7504216;7504851;;+;-;SCO6747;hypothetical protein;3;1;1;3;1,584962501
;7782447;7781548;;-;-;SCO7007;hypothetical protein;3;1;1;3;1,584962501
;7887082;7886126;;-;-;SCO7095;hydrolase;3;1;1;3;1,584962501
;8030688;8031422;;+;-;SCO7225;chitinase;3;1;1;3;1,584962501
;8366985;8367788;;+;-;SCO7544;ABC transporter membrane protein;3;1;1;3;1,584962501
;8374699;8375652;;+;-;SCO7553;oxidoreductase;3;1;1;3;1,584962501
;656322;653947;;-;-;SCO0616;hypothetical protein;4;1;1;4;2
;993366;994778;;+;-;SCO0947;hypothetical protein;4;1;1;4;2
;1097206;1096556;;-;-;SCO1040;DNA repair protein;4;1;1;4;2
;2024750;2023842;;-;-;SCO1889;dihydropicolinate synthase;4;1;1;4;2
;2914632;2915591;;+;-;SCO2674;ABC transporter ATP-binding protein;4;1;1;4;2
;3896718;3896197;;-;-;SCO3529;hypothetical protein;4;1;1;4;2
;7589635;7588532;;-;-;SCO6824;phosphonopyruvate decarboxylase (fragment);4;1;1;4;2
;8368594;8369616;;+;-;SCO7546;lipoprotein;4;1;1;4;2
;658772;656319;;-;-;SCO0617;phosphoketolase;5;1;1;5;2,321928095
;7232354;7232779;;+;-;SCO6538;hypothetical protein;5;1;1;5;2,321928095
;8544375;8544659;;+;-;SCO7707;hypothetical protein;5;1;1;5;2,321928095
;320110;320583;;+;-;SCO0320;hypothetical protein;6;1;1;6;2,584962501
;634708;633986;;-;-;SCO0592;hypothetical protein;6;1;1;6;2,584962501
;1104952;1104500;;-;-;SCO1048;hypothetical protein;6;1;1;6;2,584962501
;1447950;1448759;;+;-;SCO1371;oxidoreductase;6;1;1;6;2,584962501
;6648851;6648450;;-;-;SCO6056;hypothetical protein;6;1;1;6;2,584962501
;6742955;6743446;;+;-;SCO6142;hypothetical protein;6;1;1;6;2,584962501
;7778881;7780284;;+;-;SCO7005;oxidoreductase;6;1;1;6;2,584962501
;8070834;8071793;;+;-;SCO7259;hypothetical protein;6;1;1;6;2,584962501
;8150771;8150499;;-;-;SCO7336;hypothetical protein;6;1;1;6;2,584962501
;874543;875343;;+;-;SCO0826;hypothetical protein;7;1;1;7;2,807354922
;7872801;7872697;;-;-;SCO7083;insertion element transposase (fragment);7;1;1;7;2,807354922
;1846249;1845443;;-;-;SCO1725;hydrolase;8;1;1;8;3
;6029031;6028474;;-;-;SCO5533;hypothetical protein;8;1;1;8;3
;8549088;8549492;;+;-;SCO7713;hypothetical protein;8;1;1;8;3
;6640448;6641122;;+;-;SCO6048;hypothetical protein;11;1;1;11;3,459431619
;211748;212551;;+;-;SCO0218;nitrate reductase subunit delta NarJ2;17;1;1;17;4,087462841
;196991;196386;196386;-;-;SCO0207;hypothetical protein;21;1;1;21;4,392317423
;213427;213870;213870;+;-;SCO0220;hypothetical protein;24;1;1;24;4,584962501
;7844103;7843684;;-;-;SCO7053;hypothetical protein;25;1;1;25;4,64385619
;212551;213321;213321;+;-;SCO0219;nitrate reductase subunit delta NarI2;32;1;1;32;5
;7187;9307;;+;-;SCO0005;transposase;1;1;1;1;0
;24521;24378;;-;-;SCO0028;hypothetical protein;1;1;1;1;0
;25251;25871;;+;-;SCO0030;hypothetical protein;1;1;1;1;0
;28773;26527;;-;-;SCO0033;neuraminidase;1;1;1;1;0
;29040;29519;;+;-;SCO0034;hypothetical protein;1;1;1;1;0
;32134;33357;;+;-;SCO0040;glycosyl transferase;1;1;1;1;0
;33842;34777;;+;-;SCO0042;hypothetical protein;1;1;1;1;0
;51831;53144;;+;-;SCO0065;extracellular binding protein;1;1;1;1;0
;103628;104989;;+;-;SCO0124;hypothetical protein;1;1;1;1;0
;122456;121617;;-;-;SCO0131;hypothetical protein;1;1;1;1;0
;284702;285598;;+;-;SCO0292;sugar ABC-transporter integral membrane protein;1;1;1;1;0
;383360;380751;;-;-;SCO0371;hypothetical protein;1;1;1;1;0
;566007;567626;;+;-;SCO0534;beta-hexosaminidase;1;1;1;1;0
;595338;593641;;-;-;SCO0554;beta-mannosidase;1;1;1;1;0
;607837;606677;;-;-;SCO0564;hypothetical protein;1;1;1;1;0
;669870;667741;;-;-;SCO0627;ATP-utilizing protein;1;1;1;1;0
;691320;691832;;+;-;SCO0650;gas vesicle synthesis-like protein;1;1;1;1;0
;694782;695624;;+;-;SCO0656;gas vesicle synthesis protein;1;1;1;1;0
;735667;734210;;-;-;SCO0692;hypothetical protein;1;1;1;1;0
;936329;935622;;-;-;SCO0890;short chain oxidoreductase;1;1;1;1;0
;978713;979324;;+;-;SCO0931;proline-rich protein;1;1;1;1;0
;1158218;1158796;;+;-;SCO1100;hypothetical protein;1;1;1;1;0
;1259461;1260606;;+;-;SCO1187;cellulase B;1;1;1;1;0
;1344856;1346613;;+;-;SCO1275;halogenase;1;1;1;1;0
;1353410;1352088;;-;-;SCO1281;oxidoreductase;1;1;1;1;0
;1645023;1642555;;-;-;SCO1536;hypothetical protein;1;1;1;1;0
;1674773;1674273;;-;-;SCO1564;RNA polymerase sigma factor;1;1;1;1;0
;1724729;1723278;;-;-;SCO1612;aldehyde dehydrogenase;1;1;1;1;0
;1843034;1842282;;-;-;SCO1722;hypothetical protein;1;1;1;1;0
;2014193;2012859;;-;-;SCO1880;pectate lyase;1;1;1;1;0
;2180592;2181770;;+;-;SCO2030;hypothetical protein;1;1;1;1;0
;2181758;2183161;;+;-;SCO2031;hypothetical protein;1;1;1;1;0
;2457821;2456145;;-;-;SCO2286;alkaline phosphatase;1;1;1;1;0
;2611698;2610757;;-;-;SCO2433;sugar transporter membrane protein;1;1;1;1;0
;2613053;2611695;;-;-;SCO2434;sugar transporter sugar binding protein;1;1;1;1;0
;2670982;2671614;;+;-;SCO2480;hypothetical protein;1;1;1;1;0
;3534346;3533492;;-;-;SCO3221;prephenate dehydrogenase;1;1;1;1;0
;3588688;3587687;;-;-;SCO3236;oxygenase;1;1;1;1;0
;3594630;3593755;;-;-;SCO3242;puitative transferase;1;1;1;1;0
;3605504;3604104;;-;-;SCO3252;replication initiator protein;1;1;1;1;0
;3883874;3885340;;+;-;SCO3515;hypothetical protein;1;1;1;1;0
;5275682;5276191;;+;-;SCO4843;hypothetical protein;1;1;1;1;0
;5492532;5494091;;+;-;SCO5053;hypothetical protein;1;1;1;1;0
;5494102;5494416;;+;-;SCO5054;hypothetical protein;1;1;1;1;0
;5551418;5550582;;-;-;SCO5108;hypothetical protein;1;1;1;1;0
;6186445;6185312;;-;-;SCO5682;hypothetical protein;1;1;1;1;0
;6456446;6457489;;+;-;SCO5893;oxidoreductase;1;1;1;1;0
;6786733;6787767;;+;-;SCO6181;transferase;1;1;1;1;0
;6792478;6793869;;+;-;SCO6187;bifunctional synthase/transferase;1;1;1;1;0
;7090445;7089432;;-;-;SCO6420;DNA-binding protein;1;1;1;1;0
;7118254;7119774;;+;-;SCO6436;tRNA synthetase;1;1;1;1;0
;7269589;7271106;;+;-;SCO6567;ABC transporter ATP-binding protein;1;1;1;1;0
;7279753;7281006;;+;-;SCO6573;hypothetical protein;1;1;1;1;0
;7283789;7284637;;+;-;SCO6577;hypothetical protein;1;1;1;1;0
;7313660;7315429;;+;-;SCO6596;hypothetical protein;1;1;1;1;0
;7543722;7544747;;+;-;SCO6786;oxidoreductase;1;1;1;1;0
;7582254;7580932;;-;-;SCO6819;3-phosphoshikimate 1-carboxyvinyltransferase;1;1;1;1;0
;7617112;7615994;;-;-;SCO6843;hypothetical protein;1;1;1;1;0
;7621461;7621003;;-;-;SCO6848;hypothetical protein;1;1;1;1;0
;7624633;7624067;;-;-;SCO6851;hypothetical protein;1;1;1;1;0
;7625485;7624664;;-;-;SCO6852;hypothetical protein;1;1;1;1;0
;7629609;7628905;;-;-;SCO6858;hypothetical protein;1;1;1;1;0
;7642568;7641501;;-;-;SCO6871;lipoprotein;1;1;1;1;0
;7643502;7642591;;-;-;SCO6872;hypothetical protein;1;1;1;1;0
;7649820;7648378;;-;-;SCO6880;lipoprotein;1;1;1;1;0
;7659639;7660481;;+;-;SCO6894;hypothetical protein;1;1;1;1;0
;7663852;7665003;;+;-;SCO6899;hypothetical protein;1;1;1;1;0
;7667084;7667884;;+;-;SCO6903;hypothetical protein;1;1;1;1;0
;7685787;7684057;;-;-;SCO6921;hypothetical protein;1;1;1;1;0
;7726124;7726489;;+;-;SCO6959;monovalent cation/H+ antiporter subunit G;1;1;1;1;0
;7730619;7729774;;-;-;SCO6963;lipoprotein;1;1;1;1;0
;7815286;7816242;;+;-;SCO7029;binding-protein-dependent transport protein;1;1;1;1;0
;7853666;7854562;;+;-;SCO7064;hypothetical protein;1;1;1;1;0
;7897409;7896813;;-;-;SCO7107;hypothetical protein;1;1;1;1;0
;7905621;7904521;;-;-;SCO7115;hypothetical protein;1;1;1;1;0
;7949234;7950301;;+;-;SCO7155;hypothetical protein;1;1;1;1;0
;7981617;7982402;;+;-;SCO7181;branched-chain amino acid ABC transporter ATP-binding protein;1;1;1;1;0
;8191562;8191873;;+;-;SCO7379;hypothetical protein;1;1;1;1;0
;8193224;8191911;;-;-;SCO7380;hypothetical protein;1;1;1;1;0
;8205523;8206461;;+;-;SCO7394;hypothetical protein;1;1;1;1;0
;8262207;8264150;;+;-;SCO7448;hypothetical protein;1;1;1;1;0
;8313196;8314671;;+;-;SCO7501;hydrolase;1;1;1;1;0
;8345074;8346285;;+;-;SCO7526;chloramphenicol resistance protein;1;1;1;1;0
;8477428;8478900;;+;-;SCO7650;hydrolase;1;1;1;1;0
;8496340;8495102;;-;-;SCO7671;transferase;1;1;1;1;0
;8506283;8512972;;+;-;SCO7682;non-ribosomal peptide synthase;1;1;1;1;0
;8512969;8518497;;+;-;SCO7683;non-ribosomal peptide synthase;1;1;1;1;0
;8519642;8521675;;+;-;SCO7685;hypothetical protein;1;1;1;1;0
;8521684;8522919;;+;-;SCO7686;cytochrome P450;1;1;1;1;0
;8522916;8523749;;+;-;SCO7687;thioesterase;1;1;1;1;0
;8639456;8639902;;+;-;SCO7820;hypothetical protein;1;1;1;1;0
;8660321;8658201;;-;-;SCO7842;transposase;1;1;1;1;0
;172170;173984;;+;-;SCO0184;hypothetical protein;1;1;1;1;0
;282491;283801;;+;-;SCO0290;solute-binding protein;1;1;1;1;0
;332311;333210;;+;-;SCO0331;short chain oxidoreductase;1;1;1;1;0
;465502;464207;;-;-;SCO0445;hypothetical protein;1;1;1;1;0
;571863;572813;;+;-;SCO0539;sugar transporter membrane protein;1;1;1;1;0
;622672;620891;;-;-;SCO0580;dihydroxyacetone kinase;1;1;1;1;0
;667744;667100;;-;-;SCO0626;hypothetical protein;1;1;1;1;0
;740231;739938;;-;-;SCO0699;hypothetical protein;1;1;1;1;0
;942090;941071;;-;-;SCO0895;RNA polymerase principal sigma factor HrdC;1;1;1;1;0
;987876;986722;;-;-;SCO0941;lipoprotein;1;1;1;1;0
;1183572;1182418;;-;-;SCO1126;hypothetical protein;1;1;1;1;0
;1336564;1335695;;-;-;SCO1265;lipase;1;1;1;1;0
;1351976;1350735;;-;-;SCO1280;hypothetical protein;1;1;1;1;0
;1354445;1353978;;-;-;SCO1283;hypothetical protein;1;1;1;1;0
;1568310;1565986;;-;-;SCO1468;Ser/Thr protein kinase;1;1;1;1;0
;1834164;1831921;;-;-;SCO1711;dehydrogenase;1;1;1;1;0
;2030392;2031201;;+;-;SCO1896;hypothetical protein;1;1;1;1;0
;2204605;2205735;;+;-;SCO2056;hypothetical protein;1;1;1;1;0
;2591233;2590178;;-;-;SCO2417;hypothetical protein;1;1;1;1;0
;2654327;2653137;;-;-;SCO2465;RNA polymerase principal sigma factor;1;1;1;1;0
;3532763;3531588;;-;-;SCO3219;lipase;1;1;1;1;0
;3534899;3534444;;-;-;SCO3222;hypothetical protein;1;1;1;1;0
;3592182;3591313;;-;-;SCO3239;hypothetical protein;1;1;1;1;0
;4114390;4115031;;+;-;SCO3743;hypothetical protein;1;1;1;1;0
;5171652;5172401;;+;-;SCO4760;hypothetical protein;1;1;1;1;0
;6458306;6459394;;+;-;SCO5895;methyltransferase;1;1;1;1;0
;6493150;6492065;;-;-;SCO5923;ABC transporter ATP-binding protein;1;1;1;1;0
;6513765;6514538;;+;-;SCO5946;hypothetical protein;1;1;1;1;0
;6793866;6795566;;+;-;SCO6188;transferase;1;1;1;1;0
;6825153;6826568;;+;-;SCO6212;permease;1;1;1;1;0
;6852093;6851212;;-;-;SCO6229;sugar transport system permease;1;1;1;1;0
;7016286;7014907;;-;-;SCO6353;two-component sensor;1;1;1;1;0
;7106284;7108176;;+;-;SCO6430;hypothetical protein;1;1;1;1;0
;7108264;7111779;;+;-;SCO6431;peptide synthase;1;1;1;1;0
;7273272;7274564;;+;-;SCO6570;oxidoreductase;1;1;1;1;0
;7312483;7313565;;+;-;SCO6595;hypothetical protein;1;1;1;1;0
;7687302;7686586;;-;-;SCO6923;hypothetical protein;1;1;1;1;0
;7702585;7702025;;-;-;SCO6937;DNA-binding protein;1;1;1;1;0
;7719817;7722720;;+;-;SCO6954;monovalent cation/H+ antiporter subunit A;1;1;1;1;0
;7817054;7819447;;+;-;SCO7031;beta-D-xylosidase;1;1;1;1;0
;7826610;7830005;;+;-;SCO7037;hypothetical protein;1;1;1;1;0
;7902488;7903123;;+;-;SCO7113;hypothetical protein;1;1;1;1;0
;8299779;8298748;;-;-;SCO7488;integral membrane binding protein dependent transport protein;1;1;1;1;0
;8339604;8342117;;+;-;SCO7523;chaperone;1;1;1;1;0
;8342696;8344990;;+;-;SCO7525;oxidoreductase;1;1;1;1;0
;8367785;8368597;;+;-;SCO7545;ABC transporter ATP-binding protein;1;1;1;1;0
;8369613;8371214;;+;-;SCO7547;sulfatase;1;1;1;1;0
;8378701;8379696;;+;-;SCO7556;sugar transport permease;1;1;1;1;0
;8388624;8389529;;+;-;SCO7565;oligopeptide ABC transporter integral membrane protein;1;1;1;1;0
;8459757;8457868;;-;-;SCO7631;hypothetical protein;1;1;1;1;0
;8502773;8504398;;+;-;SCO7680;ABC transporter ATP-binding protein;1;1;1;1;0
;619588;618788;;-;-;SCO0577;hypothetical protein;2;1;1;2;1
;913572;912931;;-;-;SCO0866;ECF family RNA polymerase sigma factor;2;1;1;2;1
;1002390;1001098;;-;-;SCO0952;solute-binding protein;2;1;1;2;1
;1068241;1066337;;-;-;SCO1011;hypothetical protein;2;1;1;2;1
;1374042;1373491;;-;-;SCO1298;hypothetical protein;2;1;1;2;1
;2594355;2593549;;-;-;SCO2420;ABC-transporter integral membrane protein;2;1;1;2;1
;2735154;2733655;;-;-;SCO2536;transmembrane transport protein;2;1;1;2;1
;3266672;3268393;;+;-;SCO2998;transferase;2;1;1;2;1
;5293095;5294015;;+;-;SCO4865;hypothetical protein;2;1;1;2;1
;5567385;5568368;;+;-;SCO5120;peptide transport system ATP-binding protein;2;1;1;2;1
;5667984;5667547;;-;-;SCO5207;hypothetical protein;2;1;1;2;1
;6535013;6533655;;-;-;SCO5964;hypothetical protein;2;1;1;2;1
;6949755;6950009;;+;-;SCO6290;hypothetical protein;2;1;1;2;1
;7028854;7028165;;-;-;SCO6366;ABC transporter ATP-binding protein;2;1;1;2;1
;7419664;7422456;;+;-;SCO6681;Ser/Thr protein kinase;2;1;1;2;1
;7437081;7438847;;+;-;SCO6689;hypothetical protein;2;1;1;2;1
;7492215;7492493;;+;-;SCO6737;hypothetical protein;2;1;1;2;1
;7707743;7706226;;-;-;SCO6943;sensor histidine-kinase;2;1;1;2;1
;7911841;7912686;;+;-;SCO7121;hypothetical protein;2;1;1;2;1
;8034681;8033017;;-;-;SCO7228;polysaccharide lyase;2;1;1;2;1
;8049672;8051294;;+;-;SCO7241;oxidoreductase;2;1;1;2;1
;8081893;8082303;;+;-;SCO7273;hypothetical protein;2;1;1;2;1
;8492781;8493260;;+;-;SCO7668;hypothetical protein;2;1;1;2;1
;8637359;8638123;;+;-;SCO7818;oxidoreductase;2;1;1;2;1
;17302;16070;;-;-;SCO0015;Na+/H+ antiporter;3;1;1;3;1,584962501
;272469;271768;;-;-;SCO0280;hypothetical protein;3;1;1;3;1,584962501
;306625;305537;;-;-;SCO0309;amide hydrolase;3;1;1;3;1,584962501
;370809;371876;;+;-;SCO0366;hypothetical protein;3;1;1;3;1,584962501
;440190;438997;;-;-;SCO0422;two-component sensor kinase;3;1;1;3;1,584962501
;482456;483325;;+;-;SCO0461;hydrolase;3;1;1;3;1,584962501
;5297330;5296485;;-;-;SCO4868;lipoprotein;3;1;1;3;1,584962501
;6115312;6115662;;+;-;SCO5615;hypothetical protein;3;1;1;3;1,584962501
;7096185;7097480;;+;-;SCO6427;integral membrane transport protein;3;1;1;3;1,584962501
;8141668;8141904;;+;-;SCO7330;hypothetical protein;3;1;1;3;1,584962501
;8373907;8373704;;-;-;SCO7551;hypothetical protein;3;1;1;3;1,584962501
;8650206;8651438;;+;-;SCO7832;Na+/H+ antiporter;3;1;1;3;1,584962501
;855884;854802;;-;-;SCO0808;solute-binding lipoprotein;4;1;1;4;2
;6304429;6303404;;-;-;SCO5765;hypothetical protein;4;1;1;4;2
;8188821;8186329;;-;-;SCO7374;nitrate reductase NarB (fragment);4;1;1;4;2
;8446701;8447144;;+;-;SCO7621;hypothetical protein;4;1;1;4;2
;73097;72159;;-;-;SCO0086;ribosylglycohydrolase;5;1;1;5;2,321928095
;893279;893013;;-;-;SCO0845;hypothetical protein;5;1;1;5;2,321928095
;1676026;1674848;;-;-;SCO1565;glycerophosphoryl diester phosphodiesterase;5;1;1;5;2,321928095
;2870030;2869281;;-;-;SCO2638;hypothetical protein;5;1;1;5;2,321928095
;2990122;2989772;;-;-;SCO2744;hypothetical protein;5;1;1;5;2,321928095
;5773118;5772612;;-;-;SCO5300;hypothetical protein;5;1;1;5;2,321928095
;7254532;7255569;;+;-;SCO6556;transmembrane protein;5;1;1;5;2,321928095
;7457668;7458858;;+;-;SCO6706;glutathione-dependent aldehyde dehydrogenase;5;1;1;5;2,321928095
;8053492;8055009;;+;-;SCO7244;acyl-CoA synthetase;5;1;1;5;2,321928095
;8119902;8120348;;+;-;SCO7313;hypothetical protein;5;1;1;5;2,321928095
;8191414;8190704;;-;-;SCO7378;hypothetical protein;5;1;1;5;2,321928095
;882098;881133;;-;-;SCO0832;hypothetical protein;6;1;1;6;2,584962501
;1016463;1015300;;-;-;SCO0962;glycosyl transferase;6;1;1;6;2,584962501
;5536287;5535661;;-;-;SCO5094;methyltransferase;6;1;1;6;2,584962501
;6755707;6756879;;+;-;SCO6154;hypothetical protein;6;1;1;6;2,584962501
;7734509;7736044;;+;-;SCO6968;long-chain-fatty-acid-CoA ligase;6;1;1;6;2,584962501
;7932458;7932790;;+;-;SCO7138;hypothetical protein;6;1;1;6;2,584962501
;8642638;8641685;;-;-;SCO7822;prolipoprotein diacylglyceryl transferase;6;1;1;6;2,584962501
;761675;761896;;+;-;SCO0718;hypothetical protein;7;1;1;7;2,807354922
;2357793;2359196;;+;-;SCO2191;oxidoreductase;7;1;1;7;2,807354922
;8614620;8614384;;-;-;SCO7790;oxidoreductase;8;1;1;8;3
;246868;247869;;+;-;SCO0257;hypothetical protein;9;1;1;9;3,169925001
;5983774;5984145;;+;-;SCO5496;small membrane hydrophobic protein;9;1;1;9;3,169925001
;6562040;6562867;;+;-;SCO5986;oxidoreductase;10;1;1;10;3,321928095
245986;245986;246783;;+;-;SCO0256;short chain oxidoreductase;21;1;1;21;4,392317423
;51539;49821;;-;-;SCO0064;hypothetical protein;1;2;1;0,5;-1
;98281;97760;;-;-;SCO0119;hypothetical protein;1;2;1;0,5;-1
;146977;148206;;+;-;SCO0158;oxidoreductase;1;2;1;0,5;-1
;218780;218418;;-;-;SCO0227;hypothetical protein;1;2;1;0,5;-1
;285714;288104;;+;-;SCO0293;beta-xylosidase;1;2;1;0,5;-1
;311724;313670;;+;-;SCO0314;hypothetical protein;1;2;1;0,5;-1
;327616;325238;;-;-;SCO0324;hypothetical protein;1;2;1;0,5;-1
;387750;389519;;+;-;SCO0374;ABC transporter;1;2;1;0,5;-1
;434589;433984;;-;-;SCO0416;hypothetical protein;1;2;1;0,5;-1
;497375;498133;;+;-;SCO0476;ABC transporter ATP-binding protein;1;2;1;0,5;-1
;580913;583459;;+;-;SCO0545;hypothetical protein;1;2;1;0,5;-1
;589271;587985;;-;-;SCO0548;3-oxoacyl-ACP synthase;1;2;1;0,5;-1
;691829;692614;;+;-;SCO0651;gas vesicle synthesis protein;1;2;1;0,5;-1
;753197;751917;;-;-;SCO0711;hypothetical protein;1;2;1;0,5;-1
;859686;858169;;-;-;SCO0811;ABC transporter ATP-binding protein;1;2;1;0,5;-1
;906055;905546;;-;-;SCO0859;hypothetical protein;1;2;1;0,5;-1
;1064155;1063535;;-;-;SCO1009;transposase;1;2;1;0,5;-1
;1091860;1091111;;-;-;SCO1032;ABC transporter ATP-binding protein;1;2;1;0,5;-1
;1109432;1109004;;-;-;SCO1053;hypothetical protein;1;2;1;0,5;-1
;1217655;1217041;;-;-;SCO1157;ATP/GTP binding protein;1;2;1;0,5;-1
;1218137;1217724;;-;-;SCO1158;hypothetical protein;1;2;1;0,5;-1
;1337876;1336608;;-;-;SCO1266;3-oxoacyl-ACP synthase;1;2;1;0,5;-1
;1432225;1431662;;-;-;SCO1354;hypothetical protein;1;2;1;0,5;-1
;1445792;1444653;;-;-;SCO1368;ABC transporter;1;2;1;0,5;-1
;2032364;2033734;;+;-;SCO1898;substrate binding protein;1;2;1;0,5;-1
;2583998;2582733;;-;-;SCO2409;hypothetical protein;1;2;1;0,5;-1
;2587933;2586632;;-;-;SCO2414;hypothetical protein;1;2;1;0,5;-1
;2605133;2604477;;-;-;SCO2429;hypothetical protein;1;2;1;0,5;-1
;2772445;2769878;;-;-;SCO2567;hypothetical protein;1;2;1;0,5;-1
;2964695;2962767;;-;-;SCO2720;long-chain fatty acid ligase;1;2;1;0,5;-1
;3104547;3104452;;-;-;SCO2844;hypothetical protein;1;2;1;0,5;-1
;3523299;3522697;;-;-;SCO3213;anthranilate synthase component II;1;2;1;0,5;-1
;3533399;3532971;;-;-;SCO3220;hypothetical protein;1;2;1;0,5;-1
;3543066;3541951;;-;-;SCO3229;4-hydroxyphenylpyruvic acid dioxygenase;1;2;1;0,5;-1
;3780468;3781268;;+;-;SCO3415;esterase;1;2;1;0,5;-1
;4795085;4796683;;+;-;SCO4380;acetyl/propionyl CoA carboxylase subunit beta;1;2;1;0,5;-1
;5423145;5423999;;+;-;SCO4985;hypothetical protein;1;2;1;0,5;-1
;5509015;5510508;;+;-;SCO5067;carboxylesterase;1;2;1;0,5;-1
;6510803;6511951;;+;-;SCO5944;hypothetical protein;1;2;1;0,5;-1
;6787764;6788621;;+;-;SCO6182;dehydratase;1;2;1;0,5;-1
;6791786;6792481;;+;-;SCO6186;phosphoheptose isomerase;1;2;1;0,5;-1
;7010892;7006807;;-;-;SCO6348;hypothetical protein;1;2;1;0,5;-1
;7060243;7059104;;-;-;SCO6392;transposase;1;2;1;0,5;-1
;7244247;7245986;;+;-;SCO6548;cellulase;1;2;1;0,5;-1
;7287325;7288539;;+;-;SCO6580;hypothetical protein;1;2;1;0,5;-1
;7295197;7293515;;-;-;SCO6584;TPP-requiring enzyme;1;2;1;0,5;-1
;7554719;7553214;;-;-;SCO6793;aldehyde dehydrogenase;1;2;1;0,5;-1
;7623185;7621458;;-;-;SCO6849;hypothetical protein;1;2;1;0,5;-1
;7628124;7627477;;-;-;SCO6856;hypothetical protein;1;2;1;0,5;-1
;7638912;7638454;;-;-;SCO6867;hypothetical protein;1;2;1;0,5;-1
;7643734;7643492;;-;-;SCO6873;hypothetical protein;1;2;1;0,5;-1
;7651331;7649943;;-;-;SCO6881;ATP-binding protein;1;2;1;0,5;-1
;7655700;7656185;;+;-;SCO6887;hypothetical protein;1;2;1;0,5;-1
;7657809;7658258;;+;-;SCO6890;hypothetical protein;1;2;1;0,5;-1
;7660990;7662225;;+;-;SCO6896;hypothetical protein;1;2;1;0,5;-1
;7705189;7704611;;-;-;SCO6940;ATP/GTP binding protein;1;2;1;0,5;-1
;7885962;7884751;;-;-;SCO7094;flavohemoprotein;1;2;1;0,5;-1
;7908628;7907864;;-;-;SCO7118;hypothetical protein;1;2;1;0,5;-1
;7917424;7914737;;-;aceE;SCO7124;pyruvate dehydrogenase subunit E1;1;2;1;0,5;-1
;7921794;7921324;;-;-;SCO7129;hypothetical protein;1;2;1;0,5;-1
