Transcription Start	Translation Start	Translation Stop	Transcription Stop	Strand	Name	Synonym	Product	M145	MGM14	qValue	fold	log2
	3810261	3809959		-	-	SCO3448	hypothetical protein	12	9	1	1,333333333	0,415037499
	3810672	3810352	3810352	-	-	SCO3449	hypothetical protein	33	22	0,748936474	1,5	0,584962501
3811274	3811274	3810669		-	-	SCO3450	ECF subfamily RNA polymerase sigma factor	25	38	1	0,657894737	-0,604071324
	3811392	3811703		+	-	SCO3451	hypothetical protein	14	5	1	2,8	1,485426827
	3812845	3811766		-	-	SCO3452	methyltransferase	6	6	1	1	0
	3814025	3812961		-	-	SCO3453	ABC-transporter ATP binding protein	2	1	1	2	1
	3814873	3814031		-	-	SCO3454	ABC-transporter membrane protein	1	2	1	0,5	-1
	3815727	3814870		-	-	SCO3455	ABC-transporter transport protein	2	2	1	1	0
	3816989	3815736		-	-	SCO3456	ABC transporter substrate-binding protein	3	5	1	0,6	-0,736965594
3817145	3817153	3817770	3817770	+	-	SCO3457	transmembrane protein	32	34	1	0,941176471	-0,087462841
	3818494	3817745		-	-	SCO3458	hypothetical protein	6	6	1	1	0
	3819354	3818491		-	-	SCO3459	hypothetical protein	4	1	1	4	2
	3819415	3820932		+	-	SCO3460	oxidoreductase	5	4	1	1,25	0,321928095
	3820929	3821387		+	-	SCO3461	hypothetical protein	1	1	1	1	0
	3821387	3822823		+	-	SCO3462	hypothetical protein	3	4	1	0,75	-0,415037499
	3822850	3823638		+	-	SCO3463	phosphorylase	13	15	1	0,866666667	-0,206450877
	3823677	3824309		+	-	SCO3464	hypothetical protein	4	3	1	1,333333333	0,415037499
	3824306	3825016		+	-	SCO3465	hypothetical protein	3	2	1	1,5	0,584962501
	3825371	3826210		+	-	SCO3466	transposase	8	6	1	1,333333333	0,415037499
	3826473	3827312		+	-	SCO3467	transposase	8	6	1	1,333333333	0,415037499
	3827457	3828962		+	-	SCO3468	transposase	1	1	1	1	0
3830697	3830584	3829043	3828931	-	-	SCO3469	transposase	42	27	0,38131409	1,555555556	0,637429921
3831536	3831525	3830698	3830698	-	-	SCO3470	transposase	114	152	0,67482108	0,75	-0,415037499
	3832634	3831705		-	-	SCO3471	extracellular agarase	16	22	1	0,727272727	-0,459431619
3833251	3833251	3832988	3832893	-	-	SCO3472	transposase remnant	6	19	1	0,315789474	-1,662965013
	3834702	3834055		-	-	SCO3473	aldolase	9	10	1	0,9	-0,152003093
3835787	3835742	3834741	3834741	-	-	SCO3474	sugar kinase	33	41	1	0,804878049	-0,313157885
	3837003	3835870		-	-	SCO3475	galactonate dehydratase	17	15	1	1,133333333	0,180572246
	3837971	3837216		-	-	SCO3476	short-chain dehydrogenase	20	7	0,020149546	2,857142857	1,514573173
	3839002	3837968		-	-	SCO3477	dehydrogenase	13	13	1	1	0
	3840033	3838999		-	-	SCO3478	dehydrogenase	16	9	1	1,777777778	0,830074999
	3843382	3840395		-	-	SCO3479	beta-galatosidase	23	18	1	1,277777778	0,353636955
	3844608	3843523	3843523	-	-	SCO3480	racemase	47	19	0,003636224	2,473684211	1,306661338
	3845782	3844670		-	-	SCO3481	hypothetical protein	23	14	0,476498652	1,642857143	0,716207034
	3846690	3845809		-	-	SCO3482	sugar-permease	16	8	1	2	1
	3847649	3846702		-	-	SCO3483	integral membrane transport protein	11	12	1	0,916666667	-0,125530882
3848995	3848995	3847685	3847685	-	-	SCO3484	sugar-binding protein	23	22	1	1,045454545	0,064130337
3850233	3850226	3849177	3849177	-	-	SCO3485	LacI family transcriptional regulator	90	92	1	0,97826087	-0,03170886
3850388	3850388	3851866	3852011	+	-	SCO3486	aldehyde dehydrogenase	41	40	1	1025	0,03562391
3852182	3852249	3854645	3854667	+	-	SCO3487	hydrolase	23	38	0,267120039	0,605263158	-0,724365557
3854763	3855405	3856946	3856946	+	-	SCO3490	transposase	47	28	0,260565939	1,678571429	0,74723393
	3857600	3858133		+	-	SCO3491	transmembrane protein	1	1	1	1	0
	3858431	3858303	3858156	-	-	SCO3492	hypothetical protein	9	32	0,275427258	0,28125	-1,830074999
	3859008	3858421		-	-	SCO3493	acetyl transferase	1	4	1	0,25	-2
	3860043	3859063		-	-	SCO3494	sugar kinase	1	1	1	1	0
	3860717	3860040		-	-	SCO3495	aldolase	1	1	1	1	0
	3862690	3861209		-	-	SCO3496	lyase	4	3	1	1,333333333	0,415037499
	3863927	3863148		-	-	SCO3497	polyguluronate lyase	12	10	1	1,2	0,263034406
	3865052	3863976		-	-	SCO3498	hypothetical protein	3	3	1	1	0
	3865636	3865049		-	-	SCO3499	hypothetical protein	9	3	1	3	1,584962501
	3867689	3865647		-	-	SCO3500	hypothetical protein	10	9	1	1,111111111	0,152003093
	3869381	3867696		-	-	SCO3501	hypothetical protein	6	3	1	2	1
	3870205	3869438		-	-	SCO3502	3-oxoacyl-ACP reductase	6	6	1	1	0
	3871100	3870261		-	-	SCO3503	binding protein dependent transport protein	2	5	1	0,4	-1,321928095
	3872160	3871177		-	-	SCO3504	binding protein dependent transport protein	1	1	1	1	0
	3873454	3872165		-	-	SCO3505	substrate binding protein	4	3	1	1,333333333	0,415037499
3873600	3873615	3874676	3874676	+	-	SCO3506	LacI family transcriptional regulator	32	33	1	0,96969697	-0,044394119
	3874761	3876263		+	-	SCO3507	integral membrane efflux protein	2	3	1	0,666666667	-0,584962501
	3877191	3877628		+	-	SCO3508	maturase-like protein	7	19	1	0,368421053	-1,440572591
	3877697	3878659		+	-	SCO3509	hypothetical protein	8	9	1	0,888888889	-0,169925001
	3879503	3878757		-	-	SCO3510	DNA methylase	1	1	1	1	0
	3880083	3881228		+	-	SCO3511	lipoprotein	1	1	1	1	0
	3881317	3881625		+	-	SCO3512	hypothetical protein	1	1	1	1	0
	3881625	3882305		+	-	SCO3513	hypothetical protein	1	1	1	1	0
	3882333	3883742		+	-	SCO3514	ATP-binding protein	1	1	1	1	0
	3883874	3885340		+	-	SCO3515	hypothetical protein	1	1	1	1	0
	3885367	3885819		+	-	SCO3516	hypothetical protein	1	1	1	1	0
	3885882	3887351		+	-	SCO3517	ATP-binding protein	1	1	1	1	0
	3887444	3888079		+	-	SCO3518	hypothetical protein	1	1	1	1	0
	3888210	3888821		+	-	SCO3519	hypothetical protein	1	1	1	1	0
	3888872	3889636		+	-	SCO3520	hypothetical protein	1	1	1	1	0
	3890456	3889752		-	-	SCO3521	hypothetical protein	18	9	0,263435694	2	1
	3890792	3890457		-	-	SCO3522	transcriptional regulator	9	8	1	1125	0,169925001
	3891104	3891829		+	-	SCO3523	hypothetical protein	1	1	1	1	0
	3891921	3892586		+	-	SCO3524	hypothetical protein	1	1	1	1	0
	3892682	3893122		+	-	SCO3525	hypothetical protein	1	2	1	0,5	-1
	3893187	3894470		+	-	SCO3526	hypothetical protein	1	1	1	1	0
	3894467	3894697		+	-	SCO3527	hypothetical protein	1	1	1	1	0
	3894706	3895866		+	-	SCO3528	hypothetical protein	1	1	1	1	0
	3896718	3896197		-	-	SCO3529	hypothetical protein	3	4	1	0,75	-0,415037499
	3897241	3897840		+	-	SCO3530	hypothetical protein	1	1	1	1	0
	3897837	3898616		+	-	SCO3531	hypothetical protein	1	1	1	1	0
	3898613	3899089		+	-	SCO3532	hypothetical protein	1	1	1	1	0
	3899086	3899751		+	-	SCO3533	hypothetical protein	1	1	1	1	0
	3899823	3902345		+	-	SCO3534	large ATP-binding protein	2	1	1	2	1
	3902381	3904501		+	-	SCO3535	hypothetical protein	20	19	1	1,052631579	0,074000581
3906055	3906041	3904869	3904530	-	-	SCO3537	DNA-binding protein	91	129	0,335947766	0,705426357	-0,503432615
3906847	3906801	3906058	3906058	-	-	SCO3538	hypothetical protein	109	194	0,050878704	0,56185567	-0,831728517
	3907269	3908108		+	-	SCO3539	transposase	8	6	1	1,333333333	0,415037499
	3910139	3908520		-	-	SCO3540	proteinase	1	1	1	1	0
3911457	3911457	3910252	3910252	-	-	SCO3541	DNA polymerase III subunit delta'	89	108	0,985155492	0,824074074	-0,279154071
3914879	3914879	3911610	3911586	-	-	SCO3542	integral membrane protein with kinase activity	373	440	0,070015863	0,847727273	-0,238327893
3918018	3917885	3915027	3914981	-	-	SCO3543	DNA topoisomerase I	223	217	0,466509448	1,02764977	0,039348667
3918555	3918552	3918154	3918139	-	-	SCO3544	hypothetical protein	76	109	1	0,697247706	-0,520256811
3920176	3920089	3918572	3918572	-	-	SCO3545	transferase	214	257	0,542336077	0,832684825	-0,264157563
3920767	3920767	3920177	3920177	-	-	SCO3546	hypothetical protein	336	462	0,995204481	0,727272727	-0,459431619
	3923371	3920987		-	hppA	SCO3547	membrane-bound proton-translocating pyrophosphatase	7	5	1	1,4	0,485426827
3924244	3924141	3923710	3923658	-	-	SCO3548	anti-sigma factor	799	992	0,302213529	0,805443548	-0,312144617
3924852	3924592	3924251	3924249	-	-	SCO3549	anti-sigma factor antagonist	3187	4005	0,040502976	0,795755306	-0,329603224
3924702	3924702	3927149	3927149	+	-	SCO3550	helicase	17	27	0,5392294	0,62962963	-0,667424661
	3927786	3927094		-	-	SCO3551	membrane spanning protein	5	8	1	625	-0,678071905
	3928235	3927783		-	-	SCO3552	hypothetical protein	16	2	1	8	3
	3928470	3928243		-	-	SCO3553	small membrane protein	1	1	1	1	0
	3929354	3928551		-	-	SCO3554	hypothetical protein	1	1	1	1	0
	3930316	3929351		-	-	SCO3555	hypothetical protein	1	1	1	1	0
	3931893	3930322		-	-	SCO3556	secretory protein	1	1	1	1	0
	3933089	3931899		-	-	SCO3557	septum site determining protein	4	1	1	4	2
3933738	3933752	3934558	3934571	+	-	SCO3558	morphological differentiation-associated protein	131	154	1	0,850649351	-0,233363539
3935802	3935802	3934978	3934919	-	-	SCO3559	oxidoreductase	129	186	0,289632369	0,693548387	-0,527931556
	3935905	3936894		+	-	SCO3560	ATP-binding protein	25	19	1	1,315789474	0,395928676
	3938241	3936946		-	-	SCO3561	hypothetical protein	4	4	1	1	0
	3938497	3940989		+	-	SCO3562	integral membrane transport protein	6	9	1	0,666666667	-0,584962501
3941222	3941251	3943206	3943217	+	-	SCO3563	acetyl-CoA synthetase	208	298	0,012265416	0,697986577	-0,518728802
3943315	3943390	3944814	3944836	+	nhaA	SCO3564	pH-dependent sodium/proton antiporter	375	889	7,18E-13	0,421822272	-1,245292823
3944949	3944949	3945437		+	-	SCO3565	integral membrane transport protein	420	646	0,505381297	0,650154799	-0,621144837
	3945434	3946408	3946522	+	-	SCO3566	hydrolase	138	163	0,814613559	0,846625767	-0,240203697
3948008	3948008	3946803	3946802	-	-	SCO3567	serine protease	84	88	1	0,954545455	-0,067114196
3948797	3948797	3948054	3948009	-	-	SCO3568	hypothetical protein	145	124	1	1,169354839	0,22571278
3950099	3949602	3948850	3948798	-	-	SCO3569	endonuclease	172	127	0,92286173	1,354330709	0,437580068
	3949727	3950062		+	-	SCO3570	hypothetical protein	14	6	1	2,333333333	1,222392421
3950244	3950326	3951000	3951434	+	-	SCO3571	transcriptional regulator	967	838	0,917194894	1,153937947	0,206565646
3951855	3951855	3951085	3950976	-	-	SCO3572	hydrolase	54	62	1	0,870967742	-0,199308808
3952862	3952862	3951924	3951902	-	-	SCO3573	hypothetical protein	55	50	1	1,1	0,137503524
3954082	3953985	3952921	3952921	-	-	SCO3574	epoxide hydrolase	121	92	1	1,315217391	0,395301281
	3954686	3954219	3954158	-	-	SCO3575	hypothetical protein	1315	1299	0,425520685	1,012317167	0,017661369
3954844	3954844	3954683		-	-	SCO3576	hypothetical protein	1321	1249	1	1,057646117	0,08085699
3954997	3954997	3955974		+	-	SCO3577	ion-transporting ATPase	459	623	0,021547348	0,736757624	-0,44073801
	3955971	3957416	3957472	+	-	SCO3578	ion-transporting ATPase	231	266	0,667508087	0,868421053	-0,203533394
3957838	3957782	3957444	3957406	-	-	SCO3579	regulatory protein	278	429	0,195811172	0,648018648	-0,625892765
3958243	3958243	3960513	3960521	+	-	SCO3580	transpeptidase	267	277	0,288591202	0,963898917	-0,053046234
3961105	3961105	3960641	3960574	-	-	SCO3581	hypothetical protein	448	600	1	0,746666667	-0,421463768
3961226	3961226	3962155	3962278	+	-	SCO3582	hypothetical protein	359	440	0,420524833	0,815909091	-0,29351968
	3962279	3963043		+	-	SCO3583	integral membrane regulator	22	21	1	1,047619048	0,067114196
	3963576	3963217		-	-	SCO3584	hypothetical protein	1	1	1	1	0
	3963717	3964058		+	-	SCO3585	hypothetical protein	5	8	1	625	-0,678071905
3965133	3965133	3964141	3964140	-	-	SCO3586	hypothetical protein	68	74	1	0,918918919	-0,121990524
	3965737	3965144		-	-	SCO3587	regulatory protein	1	1	1	1	0
	3965649	3966812		+	-	SCO3588	hypothetical protein	1	1	1	1	0
	3967929	3966835		-	-	SCO3589	two component sensor kinase	13	6	1	2,166666667	1,115477217
	3968617	3967922		-	-	SCO3590	two-component system response regulator	20	18	1	1,111111111	0,152003093
	3968819	3968694		-	-	SCO3591	small membrane protein	4	1	1	4	2
	3968822	3969814		+	-	SCO3592	hypothetical protein	14	6	1	2,333333333	1,222392421
	3970005	3971198		+	-	SCO3593	hypothetical protein	3	3	1	1	0
	3971293	3972306		+	-	SCO3594	D-lactate dehydrogenase	1	1	1	1	0
	3972317	3973357		+	vanB	SCO3595	D-alanine--D-lactate ligase	8	6	1	1,333333333	0,415037499
	3973354	3973962		+	-	SCO3596	D-alanine:D-alanine dipeptidase	1	1	1	1	0
	3974824	3974012		-	-	SCO3597	hypothetical protein	8	10	1	0,8	-0,321928095
	3975600	3974836		-	-	SCO3598	hypothetical protein	1	1	1	1	0
	3976808	3975852		-	-	SCO3599	hypothetical protein	3	1	1	3	1,584962501
	3976909	3977412		+	-	SCO3600	hypothetical protein	11	27	0,515110398	0,407407407	-1,295455884
3977473	3977529	3978014	3978014	+	-	SCO3601	hypothetical protein	38	42	1	0,904761905	-0,144389909
	3979272	3978061		-	-	SCO3602	transmembrane transport protein	6	19	1	0,315789474	-1,662965013
	3981350	3979806		-	-	SCO3603	potassium/proton antiporter	2	6	1	0,333333333	-1,584962501
	3981839	3981549	3981549	-	-	SCO3604	hypothetical protein	14	24	1	0,583333333	-0,777607579
3982089	3982106	3982402	3982402	+	-	SCO3605	hypothetical protein	96	128	1	0,75	-0,415037499
3982403	3982525	3983607	3983607	+	-	SCO3606	regulator	45	36	1	1,25	0,321928095
3985240	3985146	3983677	3983429	-	-	SCO3607	hypothetical protein	307	1141	5,14E-36	0,269062226	-1,893988231
3985781	3985750	3985241	3985241	-	-	SCO3608	hypothetical protein	3713	16797	8,55E-75	0,221051378	-2,177546366
	3985984	3987855		+	-	SCO3609	hypothetical protein	23	14	0,368155924	1,642857143	0,716207034
3989856	3989856	3988036	3987927	-	-	SCO3610	peptide hydrolase	364	312	0,954320294	1,166666667	0,222392421
3989980	3989980	3990816	3990986	+	-	SCO3611	hypothetical protein	272	421	0,318798201	0,64608076	-0,630213582
	3992276	3990912	3990872	-	-	SCO3612	hypothetical protein	63	42	0,472458676	1,5	0,584962501
3993140	3992845	3992273		-	-	SCO3613	RNA polymerase sigma factor	115	95	1	1,210526316	0,275634443
	3994418	3993330	3993330	-	-	SCO3614	aspartate-semialdehyde dehydrogenase	426	347	1	1,227665706	0,295917768
3995807	3995695	3994418		-	-	SCO3615	aspartate kinase	1275	1182	0,43683546	1,078680203	0,109267212
	3995973	3996191		+	-	SCO3616	hypothetical protein	4	2	1	2	1
	3996935	3996276	3996040	-	-	SCO3617	hypothetical protein	522	568	0,872392583	0,919014085	-0,121841123
3997625	3997527	3996928		-	recR	SCO3618	recombination protein RecR	565	614	0,900624659	0,92019544	-0,119987788
3998004	3997973	3997626	3997626	-	-	SCO3619	hypothetical protein	994	960	1	1,035416667	0,050211446
	3998255	3999019		+	-	SCO3620	hypothetical protein	6	9	1	0,666666667	-0,584962501
4001437	4001437	3999086	3999086	-	-	SCO3621	serine-threonine protein kinase	50	52	1	0,961538462	-0,056583528
4001665	4001665	4003020	4003047	+	-	SCO3622	hypothetical protein	196	182	1	1,076923077	0,106915204
	4003147	4003848		+	-	SCO3623	transcriptional regulator	26	24	1	1,083333333	0,115477217
	4003950	4004615	4004615	+	-	SCO3624	hypothetical protein	35	19	0,213278952	1,842105263	0,881355504
4004930	4004921	4004631	4004449	-	-	SCO3625	hypothetical protein	676	829	1	0,81544029	-0,294348855
4005878	4005844	4004960	4004960	-	-	SCO3626	RNA polymerase sigma factor	37	40	1	925	-0,112474729
4006236	4006160	4005960	4005960	-	-	SCO3627	hypothetical protein	17	31	1	0,548387097	-0,866733469
4006800	4006728	4006237	4006237	-	-	SCO3628	hypothetical protein	85	169	0,070991066	0,50295858	-0,9914885
4008331	4008183	4006900	4006889	-	-	SCO3629	adenylosuccinate synthetase	993	956	0,546874514	1,038702929	0,0547831
	4008369	4009274		+	-	SCO3630	hypothetical protein	10	6	1	1,666666667	0,736965594
	4009271	4009780	4009780	+	-	SCO3631	hypothetical protein	25	38	1	0,657894737	-0,604071324
4010305	4010251	4009793	4009672	-	-	SCO3632	hypothetical protein	86	89	1	0,966292135	-0,049468676
	4010391	4011326		+	-	SCO3633	ABC transporter ATP-binding protein	12	8	1	1,5	0,584962501
	4011323	4012942		+	-	SCO3634	ABC transporter membrane-spanning protein	11	6	1	1,833333333	0,874469118
	4013696	4013295		-	-	SCO3635	hypothetical protein	3	1	1	3	1,584962501
	4015136	4013901		-	-	SCO3636	cytochrome P-450 hydroxylase	15	13	1	1,153846154	0,206450877
4015161	4015264	4015701	4015701	+	-	SCO3637	hypothetical protein	19	25	1	0,76	-0,395928676
	4016391	4015726	4015726	-	-	SCO3638	two-component system regulator	21	39	0,651047286	0,538461538	-0,893084796
4017806	4017806	4016388		-	-	SCO3639	two-component system sensor kinase	48	48	1	1	0
	4018506	4017820	4017820	-	-	SCO3640	two-component system regulator	17	30	0,786038064	0,566666667	-0,819427754
	4019882	4018503		-	-	SCO3641	two-component system sensor kinase	56	44	1	1,272727273	0,347923303
	4021137	4019875		-	-	SCO3642	hypothetical protein	1	1	1	1	0
	4022119	4021130		-	-	SCO3643	hypothetical protein	2	2	1	1	0
4023201	4023169	4022264	4022182	-	-	SCO3644	lipase/esterase	37	37	1	1	0
	4024598	4023366	4023366	-	-	SCO3645	hydrolase	45	90	0,034021289	0,5	-1
4025465	4025406	4024591		-	-	SCO3646	oxidoreductase	125	245	0,003455439	0,510204082	-0,970853654
4025981	4025981	4025550	4025536	-	-	SCO3647	hypothetical protein	898	811	1	1,107274969	0,147013531
	4027671	4026217		-	-	SCO3648	transmembrane efflux protein	26	21	1	1,238095238	0,308122295
4028898	4028773	4027742	4027720	-	-	SCO3649	fructose-bisphosphate aldolase	2260	2319	0,058156468	0,974557999	-0,037180047
4029494	4029494	4028946	4028938	-	pyrE	SCO3650	orotate phosphoribosyltransferase	366	315	1	1,161904762	0,21649182
4030293	4030293	4029505	4029495	-	-	SCO3651	hypothetical protein	186	154	1	1,207792208	0,27237227
4031294	4031294	4030362	4030329	-	-	SCO3652	hypothetical protein	41	40	1	1025	0,03562391
	4032045	4031299		-	-	SCO3653	two-component system regulator	16	13	1	1,230769231	0,299560282
	4033367	4032042		-	-	SCO3654	two-component system sensor kinase	3	2	1	1,5	0,584962501
	4035120	4033456		-	-	SCO3655	spermidine synthase	3	1	1	3	1,584962501
	4035809	4035252		-	-	SCO3656	hypothetical protein	9	11	1	0,818181818	-0,289506617
4036600	4036406	4035996	4035996	-	-	SCO3657	hypothetical protein	450	551	1	0,816696915	-0,292127317
4036689	4036689	4037879	4037893	+	-	SCO3658	aminotransferase	68	51	0,882987841	1,333333333	0,415037499
4038538	4038511	4037975	4037953	-	-	SCO3659	hypothetical protein	1556	1459	0,822774791	1,066483893	0,092862177
4040295	4040280	4038637	4038539	-	-	SCO3660	hypothetical protein	20	31	0,737239165	0,64516129	-0,632268215
4043053	4043047	4040450	4040436	-	-	SCO3661	ATP-dependent protease ATP-binding subunit	210	468	4,07E-11	0,448717949	-1,156119202
4043665	4043665	4043330	4043318	-	-	SCO3662	hypothetical protein	274	535	0,005695493	0,512149533	-0,965362998
4043890	4043858	4043667	4043666	-	-	SCO3663	hypothetical protein	538	1081	0,001978147	0,497687327	-1,006688445
4043976	4043991	4045001		+	-	SCO3664	regulatory protein	285	367	0,478888459	0,776566757	-0,364818144
	4044998	4045981	4046094	+	-	SCO3665	regulatory protein	116	128	1	0,90625	-0,142019005
4047128	4047128	4045944	4045944	-	-	SCO3666	regulatory protein	30	29	1	1,034482759	0,0489096
4048271	4048256	4047138	4047129	-	-	SCO3667	solute-binding protein	100	137	0,420524833	0,729927007	-0,454175893
4048915	4048915	4048460	4048426	-	-	SCO3668	heat shock protein	491	686	0,714862677	0,71574344	-0,482485552
4050120	4050120	4048921	4048916	-	-	SCO3669	chaperone protein DnaJ	820	989	0,091326585	0,829120324	-0,270346611
	4050840	4050163	4050121	-	-	SCO3670	heat shock protein GrpE	1395	1692	0,082617373	0,824468085	-0,278464446
4052788	4052693	4050837		-	dnaK	SCO3671	molecular chaperone DnaK	2448	3719	1,36E-05	0,658241463	-0,60331119
	4054024	4052789		-	-	SCO3672	cell surface biosynthesis associated protein	23	12	0,149912984	1,916666667	0,938599455
4054193	4054268	4056550	4056562	+	-	SCO3673	iron-sulfur-binding reductase	152	145	1	1,048275862	0,068018423
	4056685	4057986		+	-	SCO3674	sensor kinase	11	11	1	1	0
	4058105	4059337		+	-	SCO3675	hypothetical protein	15	20	1	0,75	-0,415037499
4059415	4059415	4060467	4060472	+	-	SCO3676	hypothetical protein	305	221	1	1,380090498	0,464762873
4061078	4061044	4060547	4060522	-	-	SCO3677	purine phosphoribosyltransferase	484	485	1	0,997938144	-0,0029777
4061939	4061654	4061079	4061079	-	dcd	SCO3678	deoxycytidine triphosphate deaminase	730	678	1	1,076696165	0,106611191
	4062587	4064491		+	-	SCO3679	hypothetical protein	5	5	1	1	0
	4064868	4064575		-	-	SCO3680	hypothetical protein	1	1	1	1	0
	4064888	4065388		+	-	SCO3681	hypothetical protein	7	4	1	1,75	0,807354922
