Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;M145;MGM12;qValue;fold;log2(fold)
;4945864;4946745;;+;-;SCO4525;hypothetical protein;30;40;0,2336389;0,75;-0,415037499
2130524;2130524;2129838;2129822;-;-;SCO1993;hypothetical protein;31;40;0,339210773;0,775;-0,367731785
2907651;2907651;2906677;2906677;-;-;SCO2670;O-methyltransferase;31;40;0,251038538;0,775;-0,367731785
4383473;4383473;4382898;;-;-;SCO3980;hypothetical protein;35;40;0,615390415;0,875;-0,192645078
;5502196;5501804;5501804;-;-;SCO5062;hypothetical protein;36;40;0,749019031;0,9;-0,152003093
;7216060;7216461;;+;-;SCO6526;hypothetical protein;37;40;0,814984794;0,925;-0,112474729
;4905443;4907221;;+;-;SCO4487;Ser/Thr protein kinase;38;40;0,337116191;0,95;-0,074000581
770632;770632;770144;770144;-;-;SCO0726;oxidoreductase;39;40;0,839328493;0,975;-0,036525876
4627767;4627767;4627348;;-;-;SCO4220;hypothetical protein;39;40;0,882709895;0,975;-0,036525876
;1883100;1882015;;-;-;SCO1761;prephenate dehydrogenase;42;40;0,77357154;1,05;0,070389328
;4079863;4080510;;+;-;SCO3702;DNA-binding protein;42;40;0,931176203;1,05;0,070389328
6723301;6723322;6724296;6724296;+;-;SCO6118;AraC family transcription regulator;42;40;0,738169818;1,05;0,070389328
5282203;5282203;5281448;5281448;-;-;SCO4850;TetR family transcriptional regulator;43;40;0,90415567;1,075;0,10433666
5644716;5644716;5647073;5647156;+;-;SCO5188;ATP-dependent DNA helicase;44;40;0,445567689;1,1;0,137503524
6330388;6330388;6332565;6332565;+;-;SCO5794;kinase/phosphohydrolase;45;40;0,56605053;1,125;0,169925001
;3347939;3345819;;-;-;SCO3053;esterase;47;40;0,69339262;1,175;0,232660757
;5209775;5210290;5210290;+;-;SCO4789;hypothetical protein;55;40;1;1,375;0,459431619
4101508;4101508;4100888;;-;-;SCO3726;hypothetical protein;59;40;1;1,475;0,560714954
;6208102;6208965;6208965;+;-;SCO5697;hypothetical protein;59;40;1;1,475;0,560714954
;6650093;6649041;6649041;-;-;SCO6057;ATP/GTP-binding integral membrane protein;59;40;1;1,475;0,560714954
7848921;7848921;7848220;7848163;-;-;SCO7059;oxidoreductase;59;40;1;1,475;0,560714954
2851883;2851911;2853152;2853152;+;-;SCO2625;hypothetical protein;69;40;1;1,725;0,786596362
4637460;4637542;4638354;;+;ispD;SCO4233;2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase;69;40;1;1,725;0,786596362
5719461;5719461;5718499;5718499;-;-;SCO5260;hypothetical protein;69;40;1;1,725;0,786596362
;5604846;5603731;;-;-;SCO5157;metal-transport protein;74;40;1;1,85;0,887525271
;4107493;4107822;;+;-;SCO3733;hypothetical protein;75;40;1;1,875;0,906890596
;2193732;2192224;;-;-;SCO2043;anthranilate synthase component I;77;40;1;1,925;0,944858446
2262861;2262726;2262055;2262005;-;thiE;SCO2104;thiamine-phosphate pyrophosphorylase;82;40;0,78761027;2,05;1,03562391
4714155;4714155;4715696;;+;-;SCO4298;carboxylesterase;82;40;1;2,05;1,03562391
217268;217268;216834;;-;-;SCO0225;hypothetical protein;133;40;0,062625787;3,325;1,733354341
;5449578;5450174;5450174;+;-;SCO5013;hypothetical protein;16;41;0,034871274;0,390243902;-1,357552005
;4981197;4981952;;+;-;SCO4564;NADH dehydrogenase subunit C;18;41;0,034136684;0,43902439;-1,187627003
;4816468;4817853;4817853;+;-;SCO4399;hypothetical protein;19;41;0,010022829;0,463414634;-1,109624491
6579171;6579171;6578743;6578743;-;-;SCO6002;hypothetical protein;22;41;0,17476066;0,536585366;-0,898120386
;7559630;7560658;;+;tdh;SCO6799;L-threonine 3-dehydrogenase;22;41;0,049207533;0,536585366;-0,898120386
3642248;3642248;3641739;3641739;-;-;SCO3292;hypothetical protein;26;41;0,244081738;0,634146341;-0,657112286
;5809171;5809434;5809434;+;-;SCO5335;hypothetical protein;26;41;0,444100572;0,634146341;-0,657112286
8235564;8235564;8235013;;-;-;SCO7419;ATP/GTP binding protein;27;41;0,261917706;0,658536585;-0,602664502
;8235016;8233775;;-;-;SCO7418;cytochrome P450-family protein;29;41;0,124909658;0,707317073;-0,499571009
;3348964;3349323;;+;-;SCO3055;hypothetical protein;31;41;0,467300167;0,756097561;-0,403355694
2699606;2699575;2698679;2698604;-;-;SCO2501;DNA-binding protein;34;41;0,319908424;0,829268293;-0,270089163
6971557;6971557;6971979;;+;-;SCO6311;hypothetical protein;36;41;0,683880933;0,87804878;-0,187627003
7561923;7561923;7562825;7562825;+;-;SCO6801;LysR family transcriptional regulator;37;41;0,472686691;0,902439024;-0,148098639
38768;38768;37614;37482;-;-;SCO0047;transcriptional regulator;43;41;0,748005613;1,048780488;0,06871275
4907334;4907340;4909220;4909220;+;-;SCO4488;Ser/Thr protein kinase;44;41;0,547144976;1,073170732;0,101879614
;2620881;2620174;2620174;-;-;SCO2442;GntR family transcriptional regulator;45;41;1;1,097560976;0,134301092
1318793;1318793;1319509;1319509;+;bioD;SCO1246;dithiobiotin synthetase;47;41;1;1,146341463;0,197036847
8631557;8631557;8632408;8632408;+;-;SCO7813;hypothetical protein;47;41;1;1,146341463;0,197036847
;791880;791701;;-;-;SCO0750;hypothetical protein;50;41;1;1,219512195;0,286304185
5805600;5805600;5801998;;-;-;SCO5331;DNA methylase;50;41;1;1,219512195;0,286304185
;4708607;4709893;;+;-;SCO4293;threonine synthase;53;41;1;1,292682927;0,37036845
2799396;2799396;2802989;2802989;+;-;SCO2590;glycosyltransferase;54;41;1;1,317073171;0,397335498
951949;951949;951452;951452;-;-;SCO0906;hypothetical protein;55;41;1;1,341463415;0,423807709
2903439;2903439;2904797;2904797;+;-;SCO2668;hypothetical protein;60;41;1;1,463414634;0,549338591
4333647;4333647;4332160;;-;-;SCO3937;integrase /recombinase;64;41;1;1,56097561;0,642447995
;362478;361759;361759;-;-;SCO0357;GntR family transcriptional regulator;73;41;1;1,780487805;0,832272554
3179765;3179765;3178620;3178610;-;-;SCO2927;4-hydroxyphenylpyruvate dioxygenase;9;42;8,69E-08;0,214285714;-2,222392421
1113276;1113337;1114596;1114596;+;-;SCO1056;sugar transport sugar binding protein;11;42;4,57E-06;0,261904762;-1,932885804
3796515;3796515;3797402;3797402;+;-;SCO3435;transcriptional regulator;14;42;0,001889428;0,333333333;-1,584962501
6959844;6959844;6958987;6958987;-;-;SCO6299;TetR family transcriptional regulator;15;42;0,005265418;0,357142857;-1,485426827
;3140657;3140184;3140184;-;-;SCO2885;hypothetical protein;17;42;0,061855544;0,404761905;-1,304854582
;5028219;5028611;;+;-;SCO4605;NADH dehydrogenase subunit NuoK2;18;42;0,108721797;0,428571429;-1,222392421
5455315;5455315;5455980;;+;-;SCO5021;lipoprotein;19;42;0,043141471;0,452380952;-1,144389909
;3772022;3770964;;-;-;SCO3406;hypothetical protein;20;42;0,017290589;0,476190476;-1,070389328
6775270;6775270;6777756;;+;-;SCO6172;oxidoreductase;22;42;0,004277969;0,523809524;-0,932885804
5708624;5708624;5707716;5707716;-;-;SCO5247;deaminase;23;42;0,061041271;0,547619048;-0,868755467
;4946742;4948049;4948049;+;-;SCO4526;protein kinase;25;42;0,061432539;0,595238095;-0,748461233
537558;537623;538942;538942;+;-;SCO0504;DEAD/DEAH box helicase;29;42;0,108553083;0,69047619;-0,534336428
;827277;828218;;+;-;SCO0780;zinc-binding oxidoreductase;30;42;0,171507162;0,714285714;-0,485426827
8119483;8119483;8118005;8118005;-;-;SCO7311;amino acid decarboxylase;31;42;0,128442974;0,738095238;-0,438121112
;6645312;6643915;6643915;-;-;SCO6052;hypothetical protein;35;42;0,256281409;0,833333333;-0,263034406
6343581;6343581;6345575;6345575;+;-;SCO5802;ATP-dependent helicase;37;42;0,192045767;0,880952381;-0,182864057
2999814;2999879;3000925;3001002;+;-;SCO2753;LacI family transcriptional regulator;39;42;0,508578793;0,928571429;-0,106915204
1161695;1161710;1162411;1162411;+;-;SCO1104;TetR family transcriptional regulator;40;42;0,667734598;0,952380952;-0,070389328
2514601;2514601;2515959;2515959;+;-;SCO2345;peptidodoglycan-binding membrane protein;42;42;0,483145449;1;0
3691374;3691374;3692384;;+;-;SCO3334;tryptophanyl-tRNA synthetase;42;42;0,639336929;1;0
4606581;4606581;4607048;4607048;+;-;SCO4197;MarR family regulatory protein;42;42;0,956789903;1;0
1496982;1496950;1495964;1495964;-;-;SCO1406;hypothetical protein;44;42;0,721073504;1,047619048;0,067114196
1681979;1681979;1682566;1682566;+;-;SCO1571;hypothetical protein;47;42;1;1,119047619;0,162271429
;3165274;3163847;3163847;-;-;SCO2914;amino acid permease;48;42;0,839328493;1,142857143;0,192645078
4226847;;;4226761;-;-;SCOt31;Leu tRNA;48;42;1;1,142857143;0,192645078
6974066;6974066;6972975;6972975;-;-;SCO6313;hypothetical protein;51;42;1;1,214285714;0,280107919
;7134644;7135153;;+;-;SCO6450;hypothetical protein;54;42;1;1,285714286;0,362570079
3234602;3234602;3233349;3233349;-;-;SCO2973;Ser/Thr protein kinase;55;42;1;1,30952381;0,389042291
3292256;3292317;3293012;3293012;+;-;SCO3016;hypothetical protein;55;42;1;1,30952381;0,389042291
2847652;;;2847576;-;-;SCOt16;Pro tRNA;55;42;0,821521452;1,30952381;0,389042291
3619469;3619469;3619017;3619017;-;-;SCO3275;MerR family transcriptional regulator;56;42;1;1,333333333;0,415037499
;663067;664686;;+;-;SCO0623;membrane transport protein;57;42;1;1,357142857;0,440572591
;2651103;2653031;;+;-;SCO2464;ABC transporter;57;42;1;1,357142857;0,440572591
;4964061;4967069;;+;-;SCO4548;hypothetical protein;58;42;1;1,380952381;0,465663572
;7522758;7523399;;+;-;SCO6765;lipoprotein;59;42;1;1,404761905;0,490325627
;5261850;5263034;;+;-;SCO4830;glycine/betaine ABC transporter ATP-binding protein;66;42;1;1,571428571;0,652076697
;1592083;1591502;1591502;-;-;SCO1488;bifunctional pyrimidine regulatory protein PyrR uracil phosphoribosyltransferase;72;42;1;1,714285714;0,777607579
;4650402;4649830;;-;-;SCO4243;hypothetical protein;76;42;1;1,80952381;0,855610091
5352479;5352479;5352042;;-;-;SCO4918;hypothetical protein;78;42;1;1,857142857;0,893084796
;3501532;3502212;3502212;+;-;SCO3195;hypothetical protein;88;42;0,734573311;2,095238095;1,067114196
2322389;2322389;2322598;;+;-;SCO2159;hypothetical protein;92;42;0,723659798;2,19047619;1,131244533
;7139838;7140506;;+;-;SCO6455;ABC transporter ATP-binding protein;98;42;0,459693524;2,333333333;1,222392421
6419968;6419968;6421212;6421212;+;-;SCO5863;two-component sensor (kinase);126;42;0,084188558;3;1,584962501
;5688143;5685768;;-;-;SCO5226;ribonucleotide-diphosphate reductase large chain;237;42;4,60E-06;5,642857143;2,496425826
464099;464099;463698;463655;-;-;SCO0444;hypothetical protein;18;43;0,09125075;0,418604651;-1,256339753
6474517;6474517;6474711;;+;-;SCO5908;hypothetical protein;21;43;0,35072603;0,488372093;-1,033947332
3369483;3369483;3369953;3369959;+;-;SCO3076;hypothetical protein;24;43;0,174688188;0,558139535;-0,841302254
5541002;5541010;5541762;5541762;+;-;SCO5100;GntR family transcriptional regulator;24;43;0,094402517;0,558139535;-0,841302254
5196394;5196394;5197536;5197536;+;-;SCO4778;Ser/Thr protein kinase;27;43;0,098668439;0,627906977;-0,671377253
;1718090;1716909;1716909;-;-;SCO1607;serine protease membrane protein;28;43;0,107041273;0,651162791;-0,618909833
7202065;7202065;7203684;7203684;+;-;SCO6512;ABC transporter ATP-binding protein;30;43;0,079788876;0,697674419;-0,519374159
7444448;7444457;7445071;7445071;+;-;SCO6694;transcriptional regulator;31;43;0,271398548;0,720930233;-0,472068444
;8403793;8404608;8404608;+;-;SCO7580;hypothetical protein;31;43;0,217626054;0,720930233;-0,472068444
2115989;2115989;2117479;;+;-;SCO1977;oxidoreductase;36;43;0,221599078;0,837209302;-0,256339753
4410936;4410936;4410577;;-;-;SCO4014;hypothetical protein;37;43;0,478738091;0,860465116;-0,216811389
3103493;3103493;3102939;3102939;-;-;SCO2842;hypothetical protein;39;43;0,673033616;0,906976744;-0,140862536
;6426319;6428865;;+;-;SCO5871;turgor pressure sensor;42;43;0,24080634;0,976744186;-0,033947332
;6003117;6004958;6004958;+;-;SCO5512;acetolactate synthase 1 catalytic subunit;43;43;0,380640313;1;0
7215968;7215959;7215192;;-;-;SCO6525;hypothetical protein;47;43;0,884286092;1,093023256;0,128324097
;5263034;5264980;5264980;+;-;SCO4831;glycine/betaine ABC transporter integral membrane protein;48;43;0,541191338;1,11627907;0,158697746
2003753;2003753;2003040;;-;-;SCO1869;hypothetical protein;52;43;1;1,209302326;0,274174963
7415262;7415231;7414995;7414921;-;-;SCO6674;hypothetical protein;53;43;1;1,23255814;0,3016557
2410131;2410131;2409463;;-;-;SCO2240;hypothetical protein;55;43;1;1,279069767;0,355094959
;2618650;2617790;2617790;-;-;SCO2439;calcium-binding protein;58;43;1;1,348837209;0,43171624
6669938;6669938;6669117;6669053;-;-;SCO6075;hypothetical protein;59;43;1;1,372093023;0,456378295
;7197932;7198711;;+;-;SCO6506;gas vesicle protein;60;43;1;1,395348837;0,480625841
1885482;1885478;1884726;1884726;-;-;SCO1765;hypothetical protein;64;43;1;1,488372093;0,573735245
3450821;3450821;3449961;3449961;-;ksgA;SCO3149;dimethyladenosine transferase;74;43;1;1,720930233;0,783188611
7834235;7834235;7832790;7832790;-;-;SCO7040;glyceraldehyde-3-phosphate dehydrogenase;125;43;0,104674774;2,906976744;1,53951953
7732149;7731922;7731590;7731588;-;-;SCO6965;hypothetical protein;10;44;0,005265418;0,227272727;-2,137503524
1839798;1839798;1839094;;-;-;SCO1718;regulator;26;44;0,112731052;0,590909091;-0,7589919
;4599453;4600274;4600274;+;-;SCO4191;hydrolase;27;44;0,097485538;0,613636364;-0,704544116
2168234;2168234;2167476;;-;-;SCO2022;hypothetical protein;28;44;0,144921178;0,636363636;-0,652076697
2549374;2549374;2548784;;-;-;SCO2378;MerR family transcriptional regulator;31;44;0,27434172;0,704545455;-0,505235308
;3873615;3874676;3874676;+;-;SCO3506;LacI family transcriptional regulator;32;44;0,165658154;0,727272727;-0,459431619
4490805;;;4490732;-;-;SCOt42;Phe tRNA;33;44;1;0,75;-0,415037499
31131;31131;30379;30379;-;-;SCO0037;sigma factor;35;44;0,308310311;0,795454545;-0,330148602
;829708;828755;828755;-;-;SCO0782;ribose-phosphate pyrophosphokinase;35;44;0,265530351;0,795454545;-0,330148602
2510091;2510091;2509609;;-;-;SCO2339;hypothetical protein;37;44;0,578398892;0,840909091;-0,249978253
4493210;4493275;4493832;4493832;+;-;SCO4095;lipoprotein;37;44;0,48806352;0,840909091;-0,249978253
;2615125;2616336;;+;-;SCO2437;hypothetical protein;38;44;0,318483169;0,863636364;-0,211504105
3963111;;;3963184;+;-;SCOt29;Pro tRNA;38;44;1;0,863636364;-0,211504105
4902835;4902832;4901972;4901972;-;-;SCO4482;LysR family transcriptional regulator;40;44;0,448598131;0,909090909;-0,137503524
;3750688;3751794;3751794;+;-;SCO3387;transcriptional regulator;42;44;0,5079882;0,954545455;-0,067114196
;6402599;6403366;;+;-;SCO5847;transcriptional regulator;45;44;0,764266367;1,022727273;0,032421478
2865913;2865913;2869209;2869213;+;-;SCO2637;serine protease;46;44;0,373916218;1,045454545;0,064130337
4835476;4835476;4836093;;+;-;SCO4417;acetyltransferase;48;44;1;1,090909091;0,125530882
4959303;4959303;4957723;4957723;-;-;SCO4541;hypothetical protein;48;44;0,607538696;1,090909091;0,125530882
;7427533;7428411;;+;-;SCO6686;hypothetical protein;48;44;0,847834564;1,090909091;0,125530882
1331665;1331678;1332832;1332832;+;-;SCO1261;transcriptional regulator;49;44;0,83424299;1,113636364;0,155278225
1170557;1170638;1171792;1171792;+;-;SCO1113;hypothetical protein;52;44;1;1,181818182;0,2410081
8541365;8541365;8542072;8542072;+;-;SCO7704;TetR family transcriptional regulator;53;44;1;1,204545455;0,268488836
3952862;3952862;3951924;;-;-;SCO3573;hypothetical protein;55;44;1;1,25;0,321928095
658772;658772;656319;;-;-;SCO0617;phosphoketolase;56;44;0,668816764;1,272727273;0,347923303
;3746566;3744824;3744824;-;-;SCO3382;L-aspartate oxidase;57;44;0,946772556;1,295454545;0,373458396
;8129858;8128794;;-;-;SCO7321;hypothetical protein;59;44;1;1,340909091;0,423211431
2224208;2224208;2223726;;-;-;SCO2072;hypothetical protein;60;44;1;1,363636364;0,447458977
;2285838;2285077;;-;-;SCO2125;hypothetical protein;62;44;1;1,409090909;0,494764692
;6237208;6238782;;+;-;SCO5718;hypothetical protein;62;44;1;1,409090909;0,494764692
1713279;1713279;1712548;;-;-;SCO1602;hypothetical protein;67;44;1;1,522727273;0,606657572
;6213925;6213362;6213362;-;-;SCO5702;lipoprotein;69;44;1;1,568181818;0,649092838
;122743;125502;125502;+;-;SCO0132;transcriptional regulator;72;44;1;1,636363636;0,710493383
;1678681;1677149;1677149;-;-;SCO1567;transmembrane-transport protein;91;44;1;2,068181818;1,048363022
4549560;4549560;4547977;;-;-;SCO4134;lipoprotein;154;44;0,031629042;3,5;1,807354922
4631072;;;4630992;-;-;predicted RNA;-;306;44;7,78E-06;6,954545455;2,797956224
4899918;4899918;4899301;4899301;-;-;SCO4480;TetR family transcriptional regulator;23;45;0,080913687;0,511111111;-0,96829114
7894117;7894195;7895073;7895073;+;-;SCO7104;RNA polymerase sigma factor;30;45;0,141053369;0,666666667;-0,584962501
3220178;3220178;3218973;3218945;-;-;SCO2961;hypothetical protein;32;45;0,143915588;0,711111111;-0,491853096
8410660;8410657;8410259;8410259;-;-;SCO7585;MerR family transcriptional regulator;33;45;0,424151493;0,733333333;-0,447458977
6711472;6711507;6713030;6713034;+;-;SCO6109;hydrolase;37;45;0,175507207;0,822222222;-0,282399731
;1687155;1686616;;-;-;SCO1576;arginine repressor;39;45;0,612181844;0,866666667;-0,206450877
;6023669;6025273;;+;-;SCO5529;alpha-isopropylmalate/homocitrate synthase family transferase;39;45;0,207389868;0,866666667;-0,206450877
1848816;1848816;1848412;;-;-;SCO1728;GntR family transcriptional regulator;40;45;0,701049697;0,888888889;-0,169925001
3155187;;;3155273;+;-;SCOt23;Leu tRNA;41;45;1;0,911111111;-0,134301092
3254989;3254989;3256542;3256542;+;-;SCO2985;hypothetical protein;42;45;0,29732283;0,933333333;-0,099535674
;4950956;4951393;;+;-;SCO4531;septum determining protein;42;45;0,795825673;0,933333333;-0,099535674
;6484965;6485303;;+;-;SCO5917;hypothetical protein;45;45;0,95490417;1;0
7069508;7069508;7071526;;+;-;SCO6405;DNA recombinase;45;45;0,313376386;1;0
3723256;3723256;3722414;;-;-;SCO3365;hypothetical protein;47;45;0,744091641;1,044444444;0,062735755
4244573;4244573;4246303;4246303;+;-;SCO3860;Ser/Thr protein kinase;47;45;0,464347094;1,044444444;0,062735755
4915292;4915292;4915816;4915816;+;-;SCO4496;acetyltransferase;47;45;0,995383658;1,044444444;0,062735755
5810652;5810652;5809921;;-;-;SCO5337;hypothetical protein;54;45;1;1,2;0,263034406
8046083;8046083;8046460;;+;-;SCO7238;hypothetical protein;57;45;1;1,266666667;0,341036918
6879297;6879297;6880301;;+;-;SCO6257;ABC transporter sugar binding lipoprotein;58;45;1;1,288888889;0,366127899
919775;919775;918438;918438;-;-;SCO0872;hypothetical protein;64;45;1;1,422222222;0,508146904
1076754;1076719;1075397;1075348;-;-;SCO1020;hypothetical protein;67;45;1;1,488888889;0,574236094
2408839;2408829;2406988;2406954;-;-;SCO2238;NAD(+) synthase (glutamine-hydrolysing);69;45;1;1,533333333;0,61667136
524977;524920;513989;513925;-;-;SCO0492;peptide synthetase;80;45;0,706173231;1,777777778;0,830074999
3694917;3694917;3694063;;-;-;SCO3337;pyrroline-5-carboxylate reductase;80;45;1;1,777777778;0,830074999
;6337308;6336091;6336091;-;-;SCO5797;hypothetical protein;99;45;0,777499495;2,2;1,137503524
;3363212;3362037;;-;-;SCO3070;imidazolonepropionase;100;45;0,700823926;2,222222222;1,152003093
8038819;8038819;8041623;;+;-;SCO7233;hypothetical protein;153;45;0,143829269;3,4;1,765534746
1321774;1321823;1323229;;+;-;SCO1251;hypothetical protein;17;46;2,47E-04;0,369565217;-1,436099115
;4981949;4983271;;+;-;SCO4565;NADH dehydrogenase subunit D;19;46;0,001701618;0,413043478;-1,275634443
823609;823609;824058;824102;+;-;SCO0775;hypothetical protein;23;46;0,11589874;0,5;-1
7671207;7671207;7669618;7669571;-;-;SCO6906;hypothetical protein;27;46;0,027571378;0,586956522;-0,768674454
;2854806;2856074;;+;-;SCO2628;amino acid permease;29;46;0,060488369;0,630434783;-0,665580961
709071;709071;709688;;+;-;SCO0669;TetR family transcriptional regulator;30;46;0,196725128;0,652173913;-0,61667136
;1811386;1810631;1810631;-;-;SCO1691;TetR family transcriptional regulator;31;46;0,167024007;0,673913043;-0,569365646
