Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;M145;MGM11;qValue;fold;log2(fold)
3397357;3397339;3396692;3396648;-;-;SCO3101;lipoprotein;46;53;0,51755805;0,867924528;-0,204358499
;3398953;3397490;;-;-;SCO3102;protein kinase;12;15;1;0,8;-0,321928095
;3399624;3399019;;-;-;SCO3103;hypothetical protein;20;22;1;0,909090909;-0,137503524
;3401802;3399763;;-;-;SCO3104;hypothetical protein;10;11;1;0,909090909;-0,137503524
;3401899;3402504;;+;-;SCO3105;hypothetical protein;5;13;1;0,384615385;-1,378511623
;3402554;3403453;;+;-;SCO3106;lipoprotein;18;16;1;1,125;0,169925001
3404297;3404297;3403521;3403459;-;-;SCO3107;lipoprotein;30;83;8,41E-05;0,361445783;-1,468148836
3404431;3404444;3404641;3404663;+;-;SCO3108;hypothetical protein;915;253;8,98E-04;3,616600791;1,854634358
3408318;3408313;3404759;3404759;-;-;SCO3109;transcriptional-repair coupling factor;51;47;0,708227564;1,085106383;0,11783649
;3411514;3408950;3408950;-;-;SCO3110;ABC transporter;39;20;0,838496;1,95;0,963474124
3412299;3412299;3411511;;-;-;SCO3111;ABC transporter ATP-binding protein;38;45;0,411555284;0,844444444;-0,243925583
3413198;3413129;3413025;3412972;-;-;SCO3112;hypothetical protein;1;23;1;0,043478261;-4,523561956
;3413130;3413195;;+;-;SCO3113;hypothetical protein;1;1;1;1;0
3414763;3414700;3413804;3413804;-;-;SCO3114;hypothetical protein;29;34;0,517276328;0,852941176;-0,229481846
3417577;3417570;3414901;3414876;-;-;SCO3115;hypothetical protein;199;148;0,225670832;1,344594595;0,427171255
3418648;3418585;3417578;3417578;-;-;SCO3116;hypothetical protein;352;285;0,359918429;1,235087719;0,30461351
3418874;3418879;3419409;3419409;+;-;SCO3117;hypothetical protein;116;109;0,710335768;1,064220183;0,08979667
3419458;3419502;3419999;3419999;+;-;SCO3118;hypothetical protein;67;49;1;1,367346939;0,451379346
3421340;3421340;3420021;3420009;-;-;SCO3119;hypothetical protein;212;207;0,205928115;1,024154589;0,034433497
;3422058;3421849;;-;-;SCO3120;hypothetical protein;1;9;1;0,111111111;-3,169925001
;3422071;3422199;;+;-;SCO3121;hypothetical protein;2;3;1;0,666666667;-0,584962501
3422386;3422409;3423857;3423927;+;glmU;SCO3122;bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase;802;547;0,325188478;1,466179159;0,552061404
3423945;3423989;3424963;3425029;+;-;SCO3123;ribose-phosphate pyrophosphokinase;1014;1081;0,017673414;0,938020352;-0,092308871
3425059;3425176;3425772;3425846;+;-;SCO3124;50S ribosomal protein L25/general stress protein Ctc;3387;3686;0,003974242;0,918882257;-0,122048084
3425878;3425878;3426480;3426523;+;-;SCO3125;peptidyl-tRNA hydrolase;80;50;1;1,6;0,678071905
3426524;3426533;3427051;3427051;+;-;SCO3126;hypothetical protein;44;65;0,165404333;0,676923077;-0,562936194
3429961;3429867;3427132;3427132;-;-;SCO3127;phosphoenolpyruvate carboxylase;308;110;0,531235191;2,8;1,485426827
3430096;3430174;3431184;;+;-;SCO3128;fatty acid desaturase (membrane);109;68;1;1,602941176;0,680721484
;3431181;3431858;3431890;+;-;SCO3129;TetR family transcriptional regulator;161;206;0,050468238;0,781553398;-0,355583649
3431891;3431891;3433066;3433071;+;-;SCO3130;dehydratase;65;95;0,029266558;0,684210526;-0,547487795
;3433456;3433079;;-;-;SCO3131;hypothetical protein;8;8;1;1;0
;3434364;3433453;;-;-;SCO3132;trans-aconitate 2-methyltransferase;10;8;1;1,25;0,321928095
3434529;3434529;3435026;3435102;+;-;SCO3133;MarR family regulatory protein;112;189;0,013737856;0,592592593;-0,754887502
;3435941;3434985;;-;-;SCO3134;two-component system response regulator;12;22;0,134627766;0,545454545;-0,874469118
3436004;3436004;3436459;3436685;+;-;SCO3135;acetyltransferase;35;48;0,45702093;0,729166667;-0,455679484
3437626;3437626;3436463;3436463;-;-;SCO3136;galactokinase;410;131;0,100578381;3,129770992;1,646057098
;3438627;3437662;3437627;-;-;SCO3137;UDP-glucose 4-epimerase;536;165;0,089148942;3,248484848;1,699766976
3439701;3439685;3438624;;-;-;SCO3138;galactose-1-phosphate uridylyltransferase;47;57;0,230095499;0,824561404;-0,278301162
;3439885;3441573;;+;-;SCO3139;sodium:solute symporter;14;7;1;2;1
3441595;3441595;3441891;3441912;+;-;SCO3140;hypothetical protein;64;44;1;1,454545455;0,540568381
3441921;3441921;3442073;;+;-;SCO3141;hypothetical protein;36;32;1;1,125;0,169925001
;3442013;3442183;;+;-;SCO3142;hypothetical protein;12;22;0,597672262;0,545454545;-0,874469118
;3442183;3442347;;+;-;SCO3143;hypothetical protein;1;6;1;0,166666667;-2,584962501
;3442976;3442302;;-;-;SCO3144;two-component system response regulator;4;10;1;0,4;-1,321928095
3444792;3444689;3443196;3443196;-;-;SCO3145;hypothetical protein;320;180;1;1,777777778;0,830074999
3446955;3446582;3445110;3445017;-;-;SCO3146;hypothetical protein;178;109;1;1,633027523;0,707549106
3449001;3448989;3447175;3447175;-;-;SCO3147;ABC transporter ATP-binding protein;111;157;0,057343598;0,707006369;-0,500204883
3449946;3449946;3449047;3449008;-;-;SCO3148;4-diphosphocytidyl-2-C-methyl-D-erythritol kinase;91;123;0,053077544;0,739837398;-0,434719865
3450821;3450821;3449961;3449961;-;ksgA;SCO3149;dimethyladenosine transferase;74;74;0,559621007;1;0
;3452228;3450852;;-;-;SCO3150;hypothetical protein;15;12;1;1,25;0,321928095
3453206;3453206;3452316;3452281;-;-;SCO3151;hypothetical protein;155;95;1;1,631578947;0,706268797
3453687;3453684;3453247;3453239;-;-;SCO3152;hypothetical protein;203;154;1;1,318181818;0,398549376
3454701;3454701;3453841;3453841;-;-;SCO3153;hypothetical protein;121;123;0,3228968;0,983739837;-0,023651268
3454768;3454768;3456543;3456596;+;-;SCO3154;hypothetical protein;41;52;0,116354313;0,788461538;-0,342887714
3456597;3456597;3457136;3457148;+;-;SCO3155;hypothetical protein;162;228;0,032625408;0,710526316;-0,493040011
3457367;3457367;3458992;3459030;+;-;SCO3156;penicillin-binding protein;82;60;1;1,366666667;0,450661409
3459063;3459077;3460852;3460852;+;-;SCO3157;penicillin-binding protein;75;87;0,0705225;0,862068966;-0,214124805
3461218;3461177;3460797;3460770;-;-;SCO3158;hypothetical protein;234;209;0,783495335;1,119617225;0,163005588
3461363;3461363;3462424;3462425;+;-;SCO3159;hypothetical protein;150;139;0,597125883;1,079136691;0,109877618
3462426;3462426;3463187;3463195;+;-;SCO3160;integral membrane transport protein;109;83;1;1,313253012;0,393144893
3463196;3463196;3463978;3463978;+;-;SCO3161;ABC transporter ATP-binding protein;101;131;0,077507165;0,770992366;-0,375211519
3463979;3463996;3465258;3465290;+;-;SCO3162;esterase;81;121;0,010764361;0,669421488;-0,579013234
3465592;3465592;3465317;3465303;-;-;SCO3163;hypothetical protein;91;80;1;1,1375;0,185866545
;3466527;3465682;;-;-;SCO3164;hypothetical protein;16;14;1;1,142857143;0,192645078
3467063;3467063;3466524;;-;-;SCO3165;hypothetical protein;19;30;0,324997839;0,633333333;-0,658963082
;3469459;3467222;;-;-;SCO3166;membrane transport protein;16;33;0,00485814;0,484848485;-1,044394119
3470238;3470205;3469606;3469552;-;-;SCO3167;TetR family transcriptional regulator;100;238;1,65E-05;0,420168067;-1,250961574
;3470354;3473869;;+;-;SCO3168;protease;1;1;1;1;0
3474185;3474185;3473958;;-;-;SCO3169;hypothetical protein;39;10;0,017205255;3,9;1,963474124
;3475167;3474274;;-;-;SCO3170;short chain dehydrogenase;5;9;1;0,555555556;-0,847996907
;3476108;3475164;;-;-;SCO3171;hydrolase;4;4;1;1;0
;3477664;3476105;;-;-;SCO3172;monooxygenase;7;1;1;7;2,807354922
;3477824;3478471;;+;-;SCO3173;MerR family transcriptional regulator;21;20;1;1,05;0,070389328
3479314;3479314;3478490;3478096;-;-;SCO3174;exodeoxyribonuclease;37;40;0,646229084;0,925;-0,112474729
3479353;3479362;3479847;3479847;+;-;SCO3175;acetyltransferase;228;139;1;1,64028777;0,713948941
3481618;3481618;3479867;3479867;-;-;SCO3176;hypothetical protein;46;26;1;1,769230769;0,823122238
3483236;3483236;3481968;3481965;-;-;SCO3177;hypothetical protein;321;374;0,010872301;0,85828877;-0,220464973
;3484608;3484069;3483869;-;-;SCO3179;molybdenum cofactor biosynthesis protein;188;263;0,024037845;0,714828897;-0,484330138
3485117;3485117;3484605;;-;moaC;SCO3180;molybdenum cofactor biosynthesis protein MoaC;222;304;0,023289413;0,730263158;-0,453511647
3486478;3486478;3485204;3485118;-;-;SCO3181;molybdopterin biosynthesis protein;189;175;0,424700291;1,08;0,111031312
3487461;3487461;3486550;3486479;-;-;SCO3182;UTP-glucose-1-phosphate uridylyltransferase;670;372;1;1,801075269;0,848858474
3487521;3487555;3488169;3488169;+;-;SCO3183;hypothetical protein;48;99;0,006419411;0,484848485;-1,044394119
3491141;3491068;3488258;3488242;-;-;SCO3184;penicillin acylase;345;362;0,02002456;0,953038674;-0,069393335
3491293;3491383;3492930;3492930;+;-;SCO3185;potassium/proton antiporter;55;80;0,024656406;0,6875;-0,540568381
3493010;3493179;3494444;3494444;+;-;SCO3186;ABC transporter;87;78;0,597715179;1,115384615;0,157541277
3494479;3494512;3494844;3494855;+;-;SCO3187;hypothetical protein;1966;1325;0,367164494;1,483773585;0,569270962
3494899;3494975;3495817;3495982;+;-;SCO3188;5'-methylthioadenosine phosphorylase;131;160;0,075447399;0,81875;-0,288505093
;3496079;3496558;;+;-;SCO3189;hypothetical protein;16;8;1;2;1
3496652;3496670;3497140;3497278;+;-;SCO3190;mechanosensitive channel;132;113;0,981232465;1,168141593;0,224215157
3497357;3497357;3497181;3497124;-;-;SCO3191;hypothetical protein;108;117;0,915934969;0,923076923;-0,115477217
3497381;3497381;3498703;3498703;+;-;SCO3192;hypothetical protein;55;45;1;1,222222222;0,289506617
;3498864;3499910;;+;-;SCO3193;hypothetical protein;31;22;1;1,409090909;0,494764692
3500042;3500071;3501294;3501294;+;-;SCO3194;lipoprotein;3000;1220;1;2,459016393;1,298081353
3501310;3501532;3502212;3502298;+;-;SCO3195;hypothetical protein;88;100;0,3228968;0,88;-0,184424571
3504346;3504346;3502247;3501967;-;-;SCO3196;fructose-specific permease;341;263;0,206774566;1,296577947;0,37470894
;3505421;3504474;3504466;-;-;SCO3197;1-phosphofructokinase;79;101;0,096377862;0,782178218;-0,354430735
3506203;3506179;3505418;;-;-;SCO3198;DeoR family transcriptional regulator;192;247;0,025509412;0,777327935;-0,363404731
;3507907;3506390;;-;-;SCO3199;transmembrane efflux protein;10;7;1;1,428571429;0,514573173
;3507970;3508941;;+;-;SCO3200;DeoR family transcriptional regulator;3;8;1;0,375;-1,415037499
3510000;3509954;3509244;3509078;-;-;SCO3201;TetR family transcriptional regulator;59;96;0,037008838;0,614583333;-0,702319451
3511738;3511379;3510381;3510260;-;-;SCO3202;RNA polymerase principal sigma factor;678;363;1;1,867768595;0,901315725
3511595;3511595;3512110;3512110;+;-;SCO3203;phosphinothricin acetyltransferase;42;35;1;1,2;0,263034406
;3512904;3512143;;-;-;SCO3204;hypothetical protein;3;1;1;3;1,584962501
3513024;3513024;3513515;3513568;+;-;SCO3205;MarR family transcriptional regulator;74;91;0,31217399;0,813186813;-0,298341275
3515160;3515160;3513616;3513479;-;-;SCO3206;transmembrane efflux protein;26;41;0,050502209;0,634146341;-0,657112286
3516042;3516036;3515302;3515302;-;-;SCO3207;TetR family transcriptional regulator;19;113;5,89E-18;0,168141593;-2,572251449
;3516275;3517573;;+;-;SCO3208;hypothetical protein;1;4;1;0,25;-2
;3517633;3519207;;+;-;SCO3209;transcriptional regulator;7;13;1;0,538461538;-0,893084796
;3520903;3519449;;-;-;SCO3210;2-dehydro-3-deoxyheptonate aldolase;1;1;1;1;0
;3521676;3520900;;-;-;SCO3211;indoleglycerol phosphate synthase;2;1;1;2;1
;3522680;3521673;;-;-;SCO3212;anthranilate phosphoribotransferase;1;2;1;0,5;-1
;3523299;3522697;;-;-;SCO3213;anthranilate synthase component II;1;1;1;1;0
;3524831;3523296;;-;-;SCO3214;anthranilate synthase component I;1;2;1;0,5;-1
;3525844;3524828;;-;-;SCO3215;hypothetical protein;1;2;1;0,5;-1
;3526137;3528527;;+;-;SCO3216;integral membrane ATPase;6;5;1;1,2;0,263034406
;3529272;3531188;;+;-;SCO3217;transcriptional regulator;16;13;1;1,230769231;0,299560282
3531465;3531465;3531250;3531249;-;-;SCO3218;hypothetical protein;18;48;0,101574402;0,375;-1,415037499
;3532763;3531588;;-;-;SCO3219;lipase;1;1;1;1;0
;3533399;3532971;;-;-;SCO3220;hypothetical protein;1;1;1;1;0
;3534346;3533492;;-;-;SCO3221;prephenate dehydrogenase;1;1;1;1;0
;3534899;3534444;;-;-;SCO3222;hypothetical protein;4;1;1;4;2
;3535848;3535054;;-;-;SCO3223;ABC transporter;16;5;1;3,2;1,678071905
;3536808;3535855;;-;-;SCO3224;ABC transporter ATP-binding protein;18;16;1;1,125;0,169925001
;3536945;3538660;;+;-;SCO3225;two component sensor kinase;22;24;0,614937082;0,916666667;-0,125530882
3538676;3538679;3539347;3539479;+;-;SCO3226;two component system response regulator;223;134;1;1,664179104;0,734810709
;3540671;3539337;;-;-;SCO3227;aminotransferase;2;1;1;2;1
;3541801;3540668;;-;-;SCO3228;glycolate oxidase;2;1;1;2;1
;3543066;3541951;;-;-;SCO3229;4-hydroxyphenylpyruvic acid dioxygenase;1;3;1;0,333333333;-1,584962501
;3543335;3565726;;+;-;SCO3230;CDA peptide synthetase I;1;2;1;0,5;-1
;3565723;3576735;;+;-;SCO3231;CDA peptide synthetase II;2;3;1;0,666666667;-0,584962501
;3576735;3583988;;+;-;SCO3232;CDA peptide synthetase III;1;2;1;0,5;-1
;3583992;3584810;;+;-;SCO3233;hydrolase;4;1;1;4;2
;3584822;3585724;;+;-;SCO3234;phosphotransferase;7;5;1;1,4;0,485426827
;3587647;3585800;;-;-;SCO3235;ABC transporter;1;2;1;0,5;-1
;3588688;3587687;;-;-;SCO3236;oxygenase;2;1;1;2;1
;3590134;3588746;;-;-;SCO3237;hypothetical protein;1;1;1;1;0
;3591306;3590146;;-;-;SCO3238;hypothetical protein;1;1;1;1;0
;3592182;3591313;;-;-;SCO3239;hypothetical protein;1;2;1;0,5;-1
;3592889;3592179;;-;-;SCO3240;hypothetical protein;1;2;1;0,5;-1
;3593758;3592886;;-;-;SCO3241;hypothetical protein;3;2;1;1,5;0,584962501
;3594630;3593755;;-;-;SCO3242;puitative transferase;1;1;1;1;0
;3595793;3594627;;-;-;SCO3243;myo-inositol phosphate synthase;1;1;1;1;0
;3596640;3595843;;-;-;SCO3244;hypothetical protein;1;1;1;1;0
;3597970;3596708;;-;-;SCO3245;salicylate hydroxylase;1;1;1;1;0
;3599009;3598017;;-;-;SCO3246;3-oxoacyl-ACP synthase;1;1;1;1;0
;3600808;3599006;;-;-;SCO3247;acyl CoA oxidase;1;1;1;1;0
;3602078;3600858;;-;-;SCO3248;3-oxoacyl-ACP synthase;1;4;1;0,25;-2
;3602320;3602075;;-;-;SCO3249;acyl carrier protein;5;12;1;0,416666667;-1,263034406
;3603907;3602753;;-;-;SCO3250;integrase;1;1;1;1;0
;3604107;3603907;;-;-;SCO3251;excisionase;1;1;1;1;0
;3605504;3604104;;-;-;SCO3252;replication initiator protein;1;1;1;1;0
;3605911;3605594;;-;-;SCO3253;SpdD protein;1;1;1;1;0
;3606090;3605935;;-;-;SCO3254;SpdC protein;1;1;1;1;0
;3606263;3606102;;-;-;SCO3255;SpdB protein;1;1;1;1;0
;3606979;3606326;;-;-;SCO3256;SpdA protein;1;1;1;1;0
;3608416;3607061;;-;-;SCO3257;plasmid transfer protein;1;12;1;0,083333333;-3,584962501
3608789;3608776;3608420;3608417;-;-;SCO3258;regulatory protein;7;70;3,54E-16;0,1;-3,321928095
3609698;3609695;3608916;3608916;-;-;SCO3259;korSA, regulatory protein;96;73;1;1,315068493;0,395137942
;3609789;3610178;;+;-;SCO3260;MutT-like protein;29;25;1;1,16;0,214124805
3610721;3610876;3612171;;+;-;SCO3261;ATP-binding protein;252;155;1;1,625806452;0,701155518
;3612168;3612917;3613206;+;-;SCO3262;hypothetical protein;279;202;1;1,381188119;0,465909829
;3613631;3613332;;-;-;SCO3263;hypothetical protein;4;20;1;0,2;-2,321928095
;3614359;3613628;;-;-;SCO3264;GntR family transcriptional regulator;1;22;8,10E-37;0,045454545;-4,459431619
;3614592;3614368;;-;-;SCO3265;hypothetical protein;1;18;1;0,055555556;-4,169925001
;3614792;3614589;;-;-;SCO3266;hypothetical protein;1;18;1;0,055555556;-4,169925001
;3614834;3615034;;+;-;SCO3267;hypothetical protein;1;2;1;0,5;-1
3615413;3615400;3615122;3615092;-;-;SCO3268;hypothetical protein;3;55;8,40E-36;0,054545455;-4,196397213
3615480;3615480;3616235;3616235;+;-;SCO3269;GntR family transcriptional regulator;15;43;0,00356125;0,348837209;-1,519374159
3616286;3616286;3616798;3616909;+;-;SCO3270;hypothetical protein;22;34;0,299856969;0,647058824;-0,628031223
;3617075;3617377;;+;-;SCO3271;dehydrogenase;6;17;1;0,352941176;-1,502500341
;3617980;3617612;;-;-;SCO3272;DNA-binding protein;10;15;1;0,666666667;-0,584962501
3618213;3618213;3618479;;+;-;SCO3273;hypothetical protein;98;163;0,061905198;0,601226994;-0,73401831
;3618476;3618922;3618985;+;-;SCO3274;hypothetical protein;71;66;1;1,075757576;0,105353
3619470;3619469;3619017;3618966;-;-;SCO3275;MerR family transcriptional regulator;56;71;0,355751865;0,788732394;-0,342392197
;3619892;3621391;;+;-;SCO3276;integral membrane transporter;14;15;1;0,933333333;-0,099535674
;3622270;3621404;;-;-;SCO3277;phosphotransferase;1;7;1;0,142857143;-2,807354922
;3622465;3622593;;+;-;SCO3278;hypothetical protein;1;6;1;0,166666667;-2,584962501
;3622590;3623804;;+;-;SCO3279;integral membrane efflux protein;1;2;1;0,5;-1
;3623801;3624412;;+;-;SCO3280;hypothetical protein;1;6;1;0,166666667;-2,584962501
;3624859;3624449;;-;-;SCO3281;hypothetical protein;23;13;0,656644246;1,769230769;0,823122238
3624993;3625007;3625663;3625663;+;cobH;SCO3282;precorrin-8X methylmutase;21;50;0,012136496;0,42;-1,251538767
3626550;3626462;3625695;3625695;-;-;SCO3283;cobalt-precorrin-6x reductase;35;57;0,073972738;0,614035088;-0,703606997
;3626633;3628768;;+;-;SCO3284;hypothetical protein;9;8;1;1,125;0,169925001
3634208;3634123;3628805;3628805;-;-;SCO3285;large glycine/alanine rich protein;31;39;0,093340442;0,794871795;-0,331205908
3636350;3636242;3634209;3634209;-;-;SCO3286;hypothetical protein;232;409;1,13E-06;0,567237164;-0,817976038
;3636329;3636847;;+;-;SCO3287;serine/arginine rich protein;1;3;1;0,333333333;-1,584962501
;3636856;3637587;;+;-;SCO3288;hypothetical protein;4;3;1;1,333333333;0,415037499
;3637594;3639204;;+;-;SCO3289;large membrane protein;2;2;1;1;0
;3639201;3639950;;+;-;SCO3290;hypothetical protein;1;4;1;0,25;-2
3640142;3640178;3641611;3641611;+;-;SCO3291;regulatory protein;44;57;0,134622713;0,771929825;-0,373458396
3642249;3642248;3641739;3641592;-;-;SCO3292;hypothetical protein;26;158;4,44E-19;0,164556962;-2,60334103
;3642811;3642308;;-;-;SCO3293;small integral membrane protein;5;8;1;0,625;-0,678071905
;3644163;3642817;;-;-;SCO3294;transferase;2;14;1;0,142857143;-2,807354922
;3644935;3644267;;-;-;SCO3295;oxidoreductase;3;17;1;0,176470588;-2,502500341
;3646035;3644932;;-;-;SCO3296;oxidoreductase;1;16;1;0,0625;-4
3646131;3646131;3646469;3646469;+;-;SCO3297;hypothetical protein;29;57;0,121454287;0,50877193;-0,974909019
3646521;3646539;3647321;3647321;+;-;SCO3298;oxidoreductase;57;58;0,671099916;0,982758621;-0,025090981
3648603;3648548;3647355;3647342;-;-;SCO3299;hypothetical protein;42;186;1,25E-20;0,225806452;-2,146841388
3648648;3648648;3649631;3649648;+;-;SCO3300;hypothetical protein;143;355;5,23E-09;0,402816901;-1,311803878
3649730;3649764;3650615;3650615;+;-;SCO3301;hypothetical protein;223;298;0,090551666;0,748322148;-0,418268621
3650694;3650705;3652006;3652163;+;-;SCO3302;hypothetical protein;133;175;0,086654597;0,76;-0,395928676
3654056;3654001;3652259;3652250;-;lysK;SCO3303;lysyl-tRNA synthetase;271;227;0,123000642;1,193832599;0,255600554
3654156;3654175;3655935;3655935;+;argS;SCO3304;arginyl-tRNA synthetase;196;261;0,005211366;0,750957854;-0,413196152
3656045;3656071;3657396;3657437;+;-;SCO3305;hypothetical protein;41;57;0,099765366;0,719298246;-0,47533801
;3658543;3657329;;-;-;SCO3306;aminotransferase;18;15;1;1,2;0,263034406
3659627;3659537;3658635;3658635;-;-;SCO3307;hypothetical protein;89;59;1;1,508474576;0,593090382
3661058;3661035;3659641;3659628;-;-;SCO3308;DNA-binding protein;99;77;0,920528137;1,285714286;0,362570079
3662049;3661555;3661178;3661178;-;-;SCO3309;hypothetical protein;86;70;1;1,228571429;0,296981738
;3661737;3661991;;+;-;SCO3310;hypothetical protein;4;5;1;0,8;-0,321928095
3663042;3663042;3662050;3662050;-;-;SCO3311;delta-aminolevulinic acid dehydratase;1570;716;1;2,19273743;1,132733067
3663566;3663566;3663976;3663976;+;-;SCO3312;hypothetical protein;88;54;1;1,62962963;0,704544116
;3664890;3663973;;-;-;SCO3313;hypothetical protein;5;3;1;1,666666667;0,736965594
;3666136;3665180;;-;-;SCO3314;dehydrogenase;8;9;1;0,888888889;-0,169925001
;3666265;3666957;;+;-;SCO3315;transcriptional regulator;16;9;1;1,777777778;0,830074999
