Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;M145;MGM10;qValue;fold;log2(fold)
5543673;5543715;5546357;5546357;+;-;SCO5104;hypothetical protein;48;51;0,251550255;0,941176471;-0,087462841
2048108;2048108;2047611;;-;-;SCO1911;hypothetical protein;48;51;1;0,941176471;-0,087462841
5981250;5981250;5983490;5983490;+;-;SCO5495;phosphodiesterase;50;51;0,343804612;0,980392157;-0,028569152
805798;805859;806038;806038;+;-;SCO0761;hypothetical protein;51;51;1;1;0
2886859;2886859;2888085;2888085;+;-;SCO2656;hypothetical protein;58;51;0,95482357;1,137254902;0,185555653
;7197932;7198711;;+;-;SCO6506;gas vesicle protein;60;51;1;1,176470588;0,234465254
2269374;2269374;2270258;2270314;+;-;SCO2111;endonuclease;61;51;1;1,196078431;0,258311996
5360621;5360610;5359018;5359018;-;-;SCO4926;propionyl-CoA carboxylase complex B subunit;63;51;1;1,235294118;0,304854582
5761894;5762200;5765139;5765139;+;-;SCO5289;two component sensor kinase;68;51;1;1,333333333;0,415037499
2408839;2408829;2406988;2406873;-;-;SCO2238;NAD(+) synthase (glutamine-hydrolysing);69;51;1;1,352941176;0,436099115
5389703;5389724;5389918;5389973;+;-;SCO4953;hypothetical protein;73;51;0,966969689;1,431372549;0,517399217
4675098;4675239;4675586;;+;-;SCO4262;hypothetical protein;73;51;1;1,431372549;0,517399217
7380512;7380512;7382317;7382318;+;-;SCO6645;transport system permease;74;51;1;1,450980392;0,537028024
6293547;6293651;6294121;6294121;+;-;SCO5756;hypothetical protein;26;52;0,145745394;0,5;-1
1942954;1942957;1943649;1943680;+;-;SCO1813;GntR family transcriptional regulator;34;52;0,273162539;0,653846154;-0,612976877
7077213;7077213;7076437;7076437;-;-;SCO6409;methionine aminopeptidase;35;52;0,318981959;0,673076923;-0,571156701
;5502196;5501804;5501770;-;-;SCO5062;hypothetical protein;36;52;0,646834667;0,692307692;-0,530514717
4198301;4198301;4198708;4198708;+;-;SCO3819;hypothetical protein;37;52;0,675387961;0,711538462;-0,490986353
1736155;1736156;1737061;1737061;+;-;SCO1622;5'-3' exonuclease;45;52;0,659534082;0,865384615;-0,208586622
6773478;6773470;6771761;6771672;-;-;SCO6169;regulatory protein;46;52;0,31239524;0,884615385;-0,176877762
815808;815808;818315;818334;+;-;SCO0767;hypothetical protein;47;52;0,242071048;0,903846154;-0,145850866
2727369;2727201;2725480;2725476;-;-;SCO2528;2-isopropylmalate synthase;47;52;0,34412306;0,903846154;-0,145850866
2331673;2331562;2330312;;-;-;SCO2166;two component sensor kinase;48;52;0,461178387;0,923076923;-0,115477217
5431696;5431696;5433066;5433066;+;-;SCO4993;metal ion transport protein;49;52;0,502980897;0,942307692;-0,085729874
6385323;6385339;6386427;6386427;+;-;SCO5835;ATP/GTP-binding protein;49;52;0,660195206;0,942307692;-0,085729874
;4716272;4716003;4715973;-;-;SCO4300;hypothetical protein;52;52;1;1;0
1378813;1378742;1377579;;-;-;SCO1301;exonuclease;61;52;1;1,173076923;0,230297619
603840;603840;603385;603369;-;-;SCO0561;Fe regulatory protein;63;52;1;1,211538462;0,276840205
5187040;5186988;5185771;5185771;-;-;SCO4773;nucleotide-sugar dehydrogenase;64;52;1;1,230769231;0,299560282
5002253;5002253;5000997;5000986;-;-;SCO4580;fumarylacetoacetase;68;52;1;1,307692308;0,387023123
;612106;611984;;-;rpmJ;SCO0569;50S ribosomal protein L36;72;52;1;1,384615385;0,469485283
;8105400;8103907;;-;-;SCO7297;two-component sensor histidine kinase;77;52;1;1,480769231;0,566346823
1209674;1209788;1210258;1210258;+;-;SCO1149;hypothetical protein;31;53;0,311440618;0,58490566;-0,773724144
8098438;8098413;8097454;8097362;-;-;SCO7292;threonine dehydratase;35;53;0,20004701;0,660377358;-0,598637438
2115949;2115989;2117479;2117479;+;-;SCO1977;oxidoreductase;36;53;0,099502988;0,679245283;-0,557995453
3806042;3806037;3804673;3804673;-;-;SCO3443;pyridine nucleotide-disulfide oxidoreductase;37;53;0,121352154;0,698113208;-0,518467089
7413412;7413412;7414299;;+;-;SCO6672;hypothetical protein;38;53;0,340432551;0,716981132;-0,479992941
8232476;8232456;8232052;8232052;-;-;SCO7416;hypothetical protein;40;53;0,753771146;0,754716981;-0,40599236
;7714825;7715706;7715706;+;-;SCO6951;hypothetical protein;45;53;0,673488651;0,849056604;-0,236067358
;248677;249702;249717;+;-;SCO0259;alcohol dehydrogenase;47;53;0,577374825;0,886792453;-0,173331603
7215972;7215959;7215192;;-;-;SCO6525;hypothetical protein;47;53;0,823254853;0,886792453;-0,173331603
7488516;7488549;7490018;7490048;+;-;SCO6734;L-asparagine permease;49;53;0,455106209;0,924528302;-0,11321061
6727703;6727703;6728032;6728058;+;-;SCO6124;hypothetical protein;50;53;1;0,943396226;-0,084064265
3952862;3952862;3951924;3951856;-;-;SCO3573;hypothetical protein;55;53;1;1,037735849;0,053439259
6208022;6208102;6208965;6208965;+;-;SCO5697;hypothetical protein;59;53;1;1,113207547;0,154722595
4699323;4699275;4698343;4698337;-;-;SCO4283;sugar kinase;60;53;1;1,132075472;0,178970141
5054666;5054666;5052984;5052916;-;-;SCO4631;hypothetical protein;63;53;0,929395249;1,188679245;0,249359469
2205747;2205747;2206487;2206500;+;-;SCO2057;hypothetical protein;64;53;1;1,20754717;0,272079545
6214179;6213925;6213362;6213360;-;-;SCO5702;lipoprotein;69;53;1;1,301886792;0,380604002
4871941;4871941;4871042;4871042;-;-;SCO4449;hydrolase;10;54;8,63E-10;0,185185185;-2,432959407
4318501;4318648;4319373;4319373;+;-;SCO3925;transcriptional regulator;31;54;0,151152703;0,574074074;-0,800691192
;245986;246783;;+;-;SCO0256;short chain oxidoreductase;34;54;0,181516689;0,62962963;-0,667424661
4627831;4627767;4627348;4627344;-;-;SCO4220;hypothetical protein;39;54;0,675203716;0,722222222;-0,469485283
4628356;4628357;4628737;4629029;+;-;SCO4222;hypothetical protein;39;54;0,705515195;0,722222222;-0,469485283
1848816;1848816;1848412;;-;-;SCO1728;GntR family transcriptional regulator;40;54;0,743726715;0,740740741;-0,432959407
8095633;8095633;8094656;8094656;-;-;SCO7290;dehydrogenase;41;54;0,338228456;0,759259259;-0,397335498
307474;307466;306816;306816;-;-;SCO0310;TetR family transcriptional regulator;41;54;0,52218375;0,759259259;-0,397335498
6402599;6402599;6403366;6403372;+;-;SCO5847;transcriptional regulator;45;54;0,671994959;0,833333333;-0,263034406
2861503;2861496;2860846;2860846;-;-;SCO2634;hypothetical protein;48;54;0,886300726;0,888888889;-0,169925001
6663326;6663344;6663991;6664066;+;-;SCO6071;A-factor receptor-like protein;50;54;0,982689225;0,925925926;-0,111031312
1170638;1170638;1171792;1171792;+;-;SCO1113;hypothetical protein;52;54;0,645677623;0,962962963;-0,054447784
2508324;2508324;2508884;;+;-;SCO2337;acetyltransferase;56;54;1;1,037037037;0,05246742
2709485;2709485;2710318;;+;-;SCO2513;hypothetical protein;56;54;1;1,037037037;0,05246742
4080650;4080650;4081045;4081051;+;-;SCO3703;substrate binding protein;61;54;1;1,12962963;0,175849835
;2495060;2496751;;+;-;SCO2324;ABC transporter ATP-binding protein;62;54;0,802436976;1,148148148;0,199308808
8468163;8468158;8466854;8466854;-;eno;SCO7638;phosphopyruvate hydratase;64;54;1;1,185185185;0,245112498
4036689;4036689;4037879;4037879;+;-;SCO3658;aminotransferase;68;54;1;1,259259259;0,332575339
4863620;4863620;4864507;4864507;+;-;SCO4441;DNA-binding protein;78;54;1;1,444444444;0,530514717
2568798;2568771;2568352;2568352;-;-;SCO2396;hypothetical protein;79;54;1;1,462962963;0,548893246
2646933;;;2646860;-;-;SCOt11;Met tRNA;110;54;0,25503337;2,037037037;1,026472211
4189937;4189937;4190881;4190886;+;-;SCO3811;D-alanyl-D-alanine carboxypeptidase;126;54;0,261842709;2,333333333;1,222392421
6959844;6959844;6958987;6958987;-;-;SCO6299;TetR family transcriptional regulator;15;55;5,90E-05;0,272727273;-1,874469118
2907651;2907651;2906677;2906677;-;-;SCO2670;O-methyltransferase;31;55;0,072082423;0,563636364;-0,827163403
1715678;1715678;1715151;1715110;-;-;SCO1604;hypothetical protein;33;55;0,252485814;0,6;-0,736965594
7068132;7068132;7067605;7067564;-;-;SCO6401;hypothetical protein;33;55;0,252485814;0,6;-0,736965594
5436069;5436069;5435560;5435560;-;-;SCO4996;RNA polymerase ECF sigma factor;34;55;0,31239524;0,618181818;-0,693896872
829731;829708;828755;828755;-;-;SCO0782;ribose-phosphate pyrophosphokinase;35;55;0,141660709;0,636363636;-0,652076697
3436004;3436004;3436459;3436459;+;-;SCO3135;acetyltransferase;35;55;0,375951547;0,636363636;-0,652076697
3254989;3254989;3256542;3256542;+;-;SCO2985;hypothetical protein;42;55;0,165478866;0,763636364;-0,389042291
2564900;2564900;2565871;2565890;+;-;SCO2393;aldose 1-epimerase;44;55;0,402270456;0,8;-0,321928095
;3765006;3765509;3765651;+;-;SCO3399;hypothetical protein;49;55;0,93284899;0,890909091;-0,166649869
791888;791880;791701;791700;-;-;SCO0750;hypothetical protein;50;55;1;0,909090909;-0,137503524
3168157;3168248;3168835;3168995;+;-;SCO2918;nicotinamidase;50;55;1;0,909090909;-0,137503524
7995370;7995370;7994561;7994561;-;-;SCO7191;hypothetical protein;51;55;0,894028937;0,927272727;-0,108934372
3619473;3619469;3619017;3619017;-;-;SCO3275;MerR family transcriptional regulator;56;55;1;1,018181818;0,025995209
1396164;1396164;1395319;1395319;-;-;SCO1320;hypothetical protein;59;55;1;1,072727273;0,101283336
1076753;1076719;1075397;1075342;-;-;SCO1020;hypothetical protein;67;55;1;1,218181818;0,284729477
5015244;5015214;5014126;5014126;-;-;SCO4592;hypothetical protein;75;55;1;1,363636364;0,447458977
1954592;1954737;1956275;1956285;+;-;SCO1824;subtilisin-like protease;79;55;1;1,436363636;0,522421035
617124;617124;617855;617858;+;-;SCO0575;peptidase E;158;55;0,0280837;2,872727273;1,522421035
5267634;5267634;5267125;;-;-;SCO4835;hypothetical protein;29;56;0,15442767;0,517857143;-0,949373927
7729661;7729661;7728261;7728260;-;-;SCO6962;glutamine synthetase;39;56;0,110209709;0,696428571;-0,521952703
8569361;8569361;8569918;8569961;+;-;SCO7734;hypothetical protein;39;56;0,401213491;0,696428571;-0,521952703
3850388;3850388;3851866;3851944;+;-;SCO3486;aldehyde dehydrogenase;41;56;0,139823561;0,732142857;-0,449802917
;2111367;2112302;2112302;+;-;SCO1972;sugar kinase;42;56;0,302750807;0,75;-0,415037499
2782835;;;2782760;-;-;SCOt15;Ala tRNA;42;56;1;0,75;-0,415037499
;6857160;6858188;6858188;+;-;SCO6233;transcriptional regulator;45;56;0,330500734;0,803571429;-0,315501826
3162703;3162697;3161747;3161747;-;-;SCO2910;cysteine synthase;45;56;0,394577625;0,803571429;-0,315501826
5781207;5781207;5780326;5780326;-;-;SCO5308;hypothetical protein;46;56;0,5366646;0,821428571;-0,283792966
6073470;6073466;6072276;6072196;-;-;SCO5575;transmembrane protein;49;56;0,363607059;0,875;-0,192645078
8019808;8019808;8019248;8019213;-;-;SCO7215;hypothetical protein;50;56;0,919450704;0,892857143;-0,163498732
918377;918377;916782;;-;-;SCO0871;two-component sensor protein;51;56;0,348306845;0,910714286;-0,13492958
1379752;1379752;1379126;1379068;-;-;SCO1302;hypothetical protein;52;56;0,977596361;0,928571429;-0,106915204
4742777;4742777;4745905;4745906;+;-;SCO4331;hypothetical protein;54;56;0,65609675;0,964285714;-0,05246742
8120420;8120541;8121440;8121440;+;-;SCO7314;RNA polymerase sigma factor;56;56;0,983017405;1;0
;2651103;2653031;2653082;+;-;SCO2464;ABC transporter;57;56;0,470357752;1,017857143;0,025535092
8255346;8255348;8255941;8256012;+;-;SCO7441;transcriptional regulator;59;56;1;1,053571429;0,075288127
2924292;2924292;2922880;2922817;-;-;SCO2682;hypothetical protein;61;56;0,745044056;1,089285714;0,123382416
2084563;2084563;2084468;2084468;-;-;SCO1949;hypothetical protein;69;56;1;1,232142857;0,301169535
131034;131001;130201;130185;-;-;SCO0137;sugar-transport protein;80;56;1;1,428571429;0,514573173
931212;931212;929779;929776;-;-;SCO0884;oxidoreductase;81;56;1;1,446428571;0,532495081
7563999;7563999;7564382;7564410;+;-;SCO6804;hypothetical protein;15;57;0,00570794;0,263157895;-1,925999419
5925698;5925698;5925132;5925132;-;-;SCO5445;hypothetical protein;25;57;0,057540059;0,438596491;-1,189033824
5937458;5937458;5935476;;-;-;SCO5451;ABC transporter;31;57;0,013253268;0,543859649;-0,878693704
4490805;;;4490732;-;-;SCOt42;Phe tRNA;33;57;0,696169958;0,578947368;-0,788495895
7808125;7808129;7809061;7809061;+;-;SCO7022;hypothetical protein;37;57;0,157332391;0,649122807;-0,623436649
6301456;6301456;6302322;;+;-;SCO5762;AraC family transcription regulator;38;57;0,207067542;0,666666667;-0,584962501
7153868;7153868;7153374;7153374;-;-;SCO6465;hypothetical protein;41;57;0,501885304;0,719298246;-0,47533801
4490622;4490622;4486639;4486639;-;-;SCO4092;ATP-dependent helicase;43;57;0,173375246;0,754385965;-0,406625259
3640142;3640178;3641611;3641611;+;-;SCO3291;regulatory protein;44;57;0,179578976;0,771929825;-0,373458396
8031545;8031545;8031985;;+;-;SCO7226;hypothetical protein;44;57;0,751167951;0,771929825;-0,373458396
2490060;2490054;2488558;;-;-;SCO2318;glycosyl transferase;45;57;0,1913386;0,789473684;-0,341036918
1524467;1524393;1523218;1522931;-;-;SCO1428;acyl-CoA dehydrogenase;45;57;0,248241538;0,789473684;-0,341036918
;462099;462857;;+;-;SCO0442;hypothetical protein;47;57;0,599754052;0,824561404;-0,278301162
8270459;8270459;8270995;8270996;+;-;SCO7455;isochorismatase;48;57;0,804047101;0,842105263;-0,247927513
5212113;5212113;5213405;;+;-;SCO4791;two-component system sensor kinase;56;57;0,54037149;0,98245614;-0,025535092
236475;236207;234870;;-;-;SCO0246;hypothetical protein;61;57;0,773962105;1,070175439;0,097847323
5153333;5153334;5155181;5155181;+;-;SCO4740;glucosamine--fructose-6-phosphate aminotransferase;68;57;0,8761687;1,192982456;0,254572827
4969128;4969131;4969730;4969734;+;-;SCO4551;hypothetical protein;68;57;1;1,192982456;0,254572827
1776399;1776333;1772821;1772767;-;-;SCO1657;methionine synthase;69;57;0,95920673;1,210526316;0,275634443
4637408;4637542;4638354;;+;ispD;SCO4233;2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase;69;57;1;1,210526316;0,275634443
513924;513924;512302;512088;-;-;SCO0491;ABC transporter;70;57;0,990167221;1,228070175;0,296393003
7861861;7861831;7861232;7861232;-;-;SCO7072;hypothetical protein;78;57;1;1,368421053;0,452512205
8563210;8563210;8563518;8563518;+;-;SCO7728;hypothetical protein;79;57;1;1,385964912;0,470890734
;4981197;4981952;;+;-;SCO4564;NADH dehydrogenase subunit C;18;58;7,97E-04;0,310344828;-1,688055994
6137122;6137156;6137551;6137551;+;-;SCO5637;mutT-like protein;28;58;0,153065026;0,482758621;-1,050626073
2535306;2535269;2534532;2534445;-;-;SCO2365;hypothetical protein;36;58;0,167524186;0,620689655;-0,688055994
6783854;6783983;6784975;6784975;+;-;SCO6179;nucleotide-sugar dehydratase;39;58;0,146196728;0,672413793;-0,572578776
7969163;7969170;7969406;7969406;+;-;SCO7172;hypothetical protein;39;58;0,818790007;0,672413793;-0,572578776
8442765;8442765;8442244;8442161;-;-;SCO7614;regulatory protein;40;58;0,423516391;0,689655172;-0,5360529
4722391;4722391;4722771;4722772;+;-;SCO4309;hypothetical protein;41;58;0,650964516;0,706896552;-0,500428991
2451047;2451040;2450354;2450354;-;-;SCO2281;two-component system response-regulator;43;58;0,475220611;0,74137931;-0,43171624
5644716;5644716;5647073;5647073;+;-;SCO5188;ATP-dependent DNA helicase;44;58;0,087817354;0,75862069;-0,398549376
2826283;2826283;2825348;2825348;-;-;SCO2604;hypothetical protein;51;58;0,566262501;0,879310345;-0,185555653
4938540;4938520;4938161;;-;-;SCO4516;hypothetical protein;51;58;1;0,879310345;-0,185555653
2659457;2659351;2658086;2658070;-;-;SCO2469;reductase;52;58;0,402368824;0,896551724;-0,157541277
;7215195;7214569;7214569;-;-;SCO6524;hypothetical protein;52;58;0,885809251;0,896551724;-0,157541277
5542448;5542475;5542909;5542929;+;-;SCO5102;mutT-like protein;52;58;1;0,896551724;-0,157541277
;1631176;1630241;;-;-;SCO1526;lipid A biosynthesis lauroyl acyltransferase;55;58;0,765640342;0,948275862;-0,076621282
3292317;3292317;3293012;3293012;+;-;SCO3016;hypothetical protein;55;58;1;0,948275862;-0,076621282
;5590067;5590651;5590651;+;-;SCO5143;DNA-3-methyladenine glycosylase I;55;58;1;0,948275862;-0,076621282
658772;658772;656319;;-;-;SCO0617;phosphoketolase;56;58;0,303788005;0,965517241;-0,050626073
2168319;2168433;2169291;2169291;+;-;SCO2023;hypothetical protein;56;58;0,909512726;0,965517241;-0,050626073
3106290;3106290;3107372;;+;-;SCO2847;oxidoreductase;57;58;0,643175815;0,982758621;-0,025090981
7233579;7233579;7232761;7232761;-;-;SCO6539;hypothetical protein;58;58;1;1;0
6311828;6311784;6310159;6310159;-;-;SCO5773;monooxygenase;59;58;0,560743438;1,017241379;0,024662054
3043459;3043459;3043716;3043764;+;-;SCO2788;hypothetical protein;59;58;1;1,017241379;0,024662054
3509954;3509954;3509244;3509080;-;-;SCO3201;TetR family transcriptional regulator;59;58;1;1,017241379;0,024662054
;6740466;6741632;;+;-;SCO6139;sensor kinase;61;58;0,74244707;1,051724138;0,072756342
;5879418;5878759;;-;-;SCO5407;hypothetical protein;67;58;1;1,155172414;0,208108195
5315652;5315652;5316884;5316884;+;-;SCO4883;peptidase;77;58;1;1,327586207;0,408805546
5107239;5107239;5106331;5106116;-;-;SCO4675;hypothetical protein;91;58;1;1,568965517;0,649813645
;7139838;7140506;7140579;+;-;SCO6455;ABC transporter ATP-binding protein;98;58;0,921420232;1,689655172;0,756728849
484267;484267;483338;483260;-;-;SCO0462;oxidoreductase;35;59;0,088330797;0,593220339;-0,753360032
4247776;4247670;4246345;4246345;-;-;SCO3861;hypothetical protein;45;59;0,18091868;0,762711864;-0,390789953
6097863;6097964;6098530;;+;rimM;SCO5593;16S rRNA-processing protein RimM;46;59;0,589629737;0,779661017;-0,359081093
6051815;6051815;6051099;6051094;-;-;SCO5552;regulator;51;59;0,769092451;0,86440678;-0,210217707
3177048;3177048;3175582;3175527;-;-;SCO2925;oxidoreductase subunit;52;59;0,336409851;0,881355932;-0,182203331
4734723;4734723;4735823;4735837;+;-;SCO4322;hypothetical protein;54;59;0,472175196;0,915254237;-0,127755547
;2616326;2617732;2617732;+;-;SCO2438;hypothetical protein;57;59;0,491476718;0,966101695;-0,049753035
1624709;1624709;1623636;1623546;-;ruvB;SCO1518;Holliday junction DNA helicase RuvB;61;59;0,748449646;1,033898305;0,048094288
1277253;1277253;1277477;1277548;+;-;SCO1205;hypothetical protein;61;59;1;1,033898305;0,048094288
4628248;4628248;4627832;4627832;-;-;SCO4221;hypothetical protein;62;59;1;1,050847458;0,071553261
2097356;2097318;2094274;2094274;-;uvrA;SCO1958;excinuclease ABC subunit A;65;59;0,98571556;1,101694915;0,139724764
;4184790;4185284;4185441;+;-;SCO3805;hypothetical protein;67;59;1;1,13559322;0,183446141
;4953674;4955002;;+;-;SCO4535;hypothetical protein;69;59;0,912355868;1,169491525;0,225881407
2447904;2447904;2448791;2448791;+;-;SCO2278;hypothetical protein;74;59;1;1,254237288;0,326810316
2193743;2193732;2192224;2192221;-;-;SCO2043;anthranilate synthase component I;77;59;1;1,305084746;0,384143491
4828770;4828773;4829285;4829285;+;-;SCO4411;calcium binding protein;79;59;1;1,338983051;0,421137699
1398463;1398463;1399239;1399305;+;-;SCO1323;hypothetical protein;92;59;1;1,559322034;0,640918907
4739382;4739311;4738682;;-;-;SCO4327;hypothetical protein;97;59;0,965963539;1,644067797;0,717269793
;5688143;5685768;;-;-;SCO5226;ribonucleotide-diphosphate reductase large chain;237;59;0,002581708;4,016949153;2,0061002
4382684;;;4382768;+;-;SCOt34;Ser tRNA;24;60;0,375284838;0,4;-1,321928095
;6302319;6303089;;+;-;SCO5763;hypothetical protein;28;60;0,033903282;0,466666667;-1,099535674
3963111;;;3963184;+;-;SCOt29;Pro tRNA;38;60;0,751167951;0,633333333;-0,658963082
1265744;1265739;1265170;1265145;-;-;SCO1193;TetR family transcriptional regulator;39;60;0,272612393;0,65;-0,621488377
6330388;6330388;6332565;6332565;+;-;SCO5794;kinase/phosphohydrolase;45;60;0,077866882;0,75;-0,415037499
4425406;4425406;4426155;4426192;+;-;SCO4029;hypothetical protein;45;60;0,39747714;0,75;-0,415037499
